# Configuration: STAG 12 Pack (Pack 3S4P) @ 60.0°C
# Output Level: Cell (raw cell values)
Time [s],Voltage [V],SOC [%],Power [W],Current [A],Charge [Ah],Temperature [°C],Heat Generation [W],Cooling Power [W]
999.1,3.849881,69.16358,-19.249407,-5,-1.387639,60.00272,0.144303,-0.144475
999.2,3.849855,69.160494,-19.249276,-5,-1.387778,60.00272,0.144285,-0.144457
999.3,3.849829,69.157407,-19.249145,-5,-1.387917,60.00272,0.144267,-0.14444
999.4,3.849803,69.154321,-19.249014,-5,-1.388056,60.002719,0.144249,-0.144422
999.5,3.849777,69.151235,-19.248883,-5,-1.388194,60.002719,0.144232,-0.144405
999.6,3.84975,69.148148,-19.248752,-5,-1.388333,60.002719,0.144214,-0.144387
999.7,3.849724,69.145062,-19.248621,-5,-1.388472,60.002718,0.144196,-0.144369
999.8,3.849698,69.141975,-19.24849,-5,-1.388611,60.002718,0.144179,-0.144352
999.9,3.849672,69.138889,-19.248359,-5,-1.38875,60.002718,0.144161,-0.144334
1000,3.849646,69.135802,-19.248228,-5,-1.388889,60.002717,0.144143,-0.144316
1000.1,3.849619,69.132716,-19.248097,-5,-1.389028,60.002717,0.144125,-0.144299
1000.2,3.849593,69.12963,-19.247966,-5,-1.389167,60.002717,0.144108,-0.144281
1000.3,3.849567,69.126543,-19.247835,-5,-1.389306,60.002716,0.14409,-0.144263
1000.4,3.849541,69.123457,-19.247704,-5,-1.389444,60.002716,0.144072,-0.144246
1000.5,3.849515,69.12037,-19.247573,-5,-1.389583,60.002716,0.144054,-0.144228
1000.6,3.849488,69.117284,-19.247442,-5,-1.389722,60.002715,0.144037,-0.14421
1000.7,3.849462,69.114198,-19.247311,-5,-1.389861,60.002715,0.144019,-0.144193
1000.8,3.849436,69.111111,-19.24718,-5,-1.39,60.002715,0.144001,-0.144175
1000.9,3.84941,69.108025,-19.24705,-5,-1.390139,60.002714,0.143983,-0.144157
1001,3.849384,69.104938,-19.246919,-5,-1.390278,60.002714,0.143965,-0.144139
1001.1,3.849358,69.101852,-19.246788,-5,-1.390417,60.002714,0.143948,-0.144122
1001.2,3.849331,69.098765,-19.246657,-5,-1.390556,60.002713,0.14393,-0.144104
1001.3,3.849305,69.095679,-19.246526,-5,-1.390694,60.002713,0.143912,-0.144086
1001.4,3.849279,69.092593,-19.246395,-5,-1.390833,60.002713,0.143894,-0.144068
1001.5,3.849253,69.089506,-19.246264,-5,-1.390972,60.002712,0.143876,-0.144051
1001.6,3.849227,69.08642,-19.246134,-5,-1.391111,60.002712,0.143858,-0.144033
1001.7,3.849201,69.083333,-19.246003,-5,-1.39125,60.002712,0.14384,-0.144015
1001.8,3.849174,69.080247,-19.245872,-5,-1.391389,60.002711,0.143823,-0.143997
1001.9,3.849148,69.07716,-19.245741,-5,-1.391528,60.002711,0.143805,-0.143979
1002,3.849122,69.074074,-19.24561,-5,-1.391667,60.002711,0.143787,-0.143962
1002.1,3.849096,69.070988,-19.24548,-5,-1.391806,60.00271,0.143769,-0.143944
1002.2,3.84907,69.067901,-19.245349,-5,-1.391944,60.00271,0.143751,-0.143926
1002.3,3.849044,69.064815,-19.245218,-5,-1.392083,60.00271,0.143733,-0.143908
1002.4,3.849017,69.061728,-19.245087,-5,-1.392222,60.002709,0.143715,-0.14389
1002.5,3.848991,69.058642,-19.244957,-5,-1.392361,60.002709,0.143697,-0.143872
1002.6,3.848965,69.055556,-19.244826,-5,-1.3925,60.002709,0.143679,-0.143854
1002.7,3.848939,69.052469,-19.244695,-5,-1.392639,60.002708,0.143661,-0.143837
1002.8,3.848913,69.049383,-19.244564,-5,-1.392778,60.002708,0.143643,-0.143819
1002.9,3.848887,69.046296,-19.244434,-5,-1.392917,60.002708,0.143625,-0.143801
1003,3.848861,69.04321,-19.244303,-5,-1.393056,60.002707,0.143607,-0.143783
1003.1,3.848834,69.040123,-19.244172,-5,-1.393194,60.002707,0.143589,-0.143765
1003.2,3.848808,69.037037,-19.244042,-5,-1.393333,60.002707,0.143571,-0.143747
1003.3,3.848782,69.033951,-19.243911,-5,-1.393472,60.002706,0.143553,-0.143729
1003.4,3.848756,69.030864,-19.24378,-5,-1.393611,60.002706,0.143535,-0.143711
1003.5,3.84873,69.027778,-19.24365,-5,-1.39375,60.002706,0.143517,-0.143693
1003.6,3.848704,69.024691,-19.243519,-5,-1.393889,60.002705,0.143499,-0.143675
1003.7,3.848678,69.021605,-19.243388,-5,-1.394028,60.002705,0.143481,-0.143657
1003.8,3.848652,69.018519,-19.243258,-5,-1.394167,60.002705,0.143463,-0.143639
1003.9,3.848625,69.015432,-19.243127,-5,-1.394306,60.002704,0.143445,-0.143621
1004,3.848599,69.012346,-19.242997,-5,-1.394444,60.002704,0.143427,-0.143603
1004.1,3.848573,69.009259,-19.242866,-5,-1.394583,60.002704,0.143409,-0.143585
1004.2,3.848547,69.006173,-19.242735,-5,-1.394722,60.002703,0.14339,-0.143567
1004.3,3.848521,69.003086,-19.242605,-5,-1.394861,60.002703,0.143372,-0.143549
1004.4,3.848495,69,-19.242474,-5,-1.395,60.002703,0.143354,-0.143531
1004.5,3.848464,68.996914,-19.242321,-5,-1.395139,60.002702,0.143347,-0.143514
1004.6,3.848434,68.993827,-19.242168,-5,-1.395278,60.002702,0.14334,-0.143497
1004.7,3.848403,68.990741,-19.242014,-5,-1.395417,60.002702,0.143333,-0.143482
1004.8,3.848372,68.987654,-19.241861,-5,-1.395556,60.002701,0.143326,-0.143467
1004.9,3.848342,68.984568,-19.241708,-5,-1.395694,60.002701,0.143319,-0.143453
1005,3.848311,68.981481,-19.241555,-5,-1.395833,60.002701,0.143312,-0.14344
1005.1,3.84828,68.978395,-19.241402,-5,-1.395972,60.002701,0.143305,-0.143427
1005.2,3.84825,68.975309,-19.241248,-5,-1.396111,60.0027,0.143297,-0.143415
1005.3,3.848219,68.972222,-19.241095,-5,-1.39625,60.0027,0.14329,-0.143403
1005.4,3.848188,68.969136,-19.240942,-5,-1.396389,60.0027,0.143283,-0.143392
1005.5,3.848158,68.966049,-19.240789,-5,-1.396528,60.0027,0.143276,-0.143381
1005.6,3.848127,68.962963,-19.240636,-5,-1.396667,60.0027,0.143269,-0.14337
1005.7,3.848096,68.959877,-19.240482,-5,-1.396806,60.002699,0.143262,-0.14336
1005.8,3.848066,68.95679,-19.240329,-5,-1.396944,60.002699,0.143255,-0.14335
1005.9,3.848035,68.953704,-19.240176,-5,-1.397083,60.002699,0.143247,-0.143341
1006,3.848005,68.950617,-19.240023,-5,-1.397222,60.002699,0.14324,-0.143331
1006.1,3.847974,68.947531,-19.23987,-5,-1.397361,60.002699,0.143233,-0.143322
1006.2,3.847943,68.944444,-19.239717,-5,-1.3975,60.002698,0.143226,-0.143313
1006.3,3.847913,68.941358,-19.239563,-5,-1.397639,60.002698,0.143219,-0.143304
1006.4,3.847882,68.938272,-19.23941,-5,-1.397778,60.002698,0.143212,-0.143296
1006.5,3.847851,68.935185,-19.239257,-5,-1.397917,60.002698,0.143204,-0.143287
1006.6,3.847821,68.932099,-19.239104,-5,-1.398056,60.002698,0.143197,-0.143279
1006.7,3.84779,68.929012,-19.238951,-5,-1.398194,60.002698,0.14319,-0.143271
1006.8,3.84776,68.925926,-19.238798,-5,-1.398333,60.002698,0.143183,-0.143262
1006.9,3.847729,68.92284,-19.238645,-5,-1.398472,60.002697,0.143176,-0.143254
1007,3.847698,68.919753,-19.238492,-5,-1.398611,60.002697,0.143168,-0.143246
1007.1,3.847668,68.916667,-19.238339,-5,-1.39875,60.002697,0.143161,-0.143238
1007.2,3.847637,68.91358,-19.238185,-5,-1.398889,60.002697,0.143154,-0.143231
1007.3,3.847606,68.910494,-19.238032,-5,-1.399028,60.002697,0.143147,-0.143223
1007.4,3.847576,68.907407,-19.237879,-5,-1.399167,60.002697,0.143139,-0.143215
1007.5,3.847545,68.904321,-19.237726,-5,-1.399306,60.002696,0.143132,-0.143207
1007.6,3.847515,68.901235,-19.237573,-5,-1.399444,60.002696,0.143125,-0.1432
1007.7,3.847484,68.898148,-19.23742,-5,-1.399583,60.002696,0.143117,-0.143192
1007.8,3.847453,68.895062,-19.237267,-5,-1.399722,60.002696,0.14311,-0.143184
1007.9,3.847423,68.891975,-19.237114,-5,-1.399861,60.002696,0.143103,-0.143177
1008,3.847392,68.888889,-19.236961,-5,-1.4,60.002696,0.143096,-0.143169
1008.1,3.847362,68.885802,-19.236808,-5,-1.400139,60.002696,0.143088,-0.143162
1008.2,3.847331,68.882716,-19.236655,-5,-1.400278,60.002696,0.143081,-0.143154
1008.3,3.8473,68.87963,-19.236502,-5,-1.400417,60.002695,0.143074,-0.143147
1008.4,3.84727,68.876543,-19.236349,-5,-1.400556,60.002695,0.143066,-0.143139
1008.5,3.847239,68.873457,-19.236196,-5,-1.400694,60.002695,0.143059,-0.143132
1008.6,3.847209,68.87037,-19.236043,-5,-1.400833,60.002695,0.143052,-0.143125
1008.7,3.847178,68.867284,-19.23589,-5,-1.400972,60.002695,0.143044,-0.143117
1008.8,3.847147,68.864198,-19.235737,-5,-1.401111,60.002695,0.143037,-0.14311
1008.9,3.847117,68.861111,-19.235584,-5,-1.40125,60.002695,0.14303,-0.143102
1009,3.847086,68.858025,-19.235431,-5,-1.401389,60.002694,0.143022,-0.143095
1009.1,3.847056,68.854938,-19.235278,-5,-1.401528,60.002694,0.143015,-0.143088
1009.2,3.847025,68.851852,-19.235125,-5,-1.401667,60.002694,0.143008,-0.14308
1009.3,3.846994,68.848765,-19.234972,-5,-1.401806,60.002694,0.143,-0.143073
1009.4,3.846964,68.845679,-19.234819,-5,-1.401944,60.002694,0.142993,-0.143065
1009.5,3.846933,68.842593,-19.234666,-5,-1.402083,60.002694,0.142985,-0.143058
1009.6,3.846903,68.839506,-19.234513,-5,-1.402222,60.002694,0.142978,-0.143051
1009.7,3.846872,68.83642,-19.23436,-5,-1.402361,60.002693,0.142971,-0.143043
1009.8,3.846841,68.833333,-19.234207,-5,-1.4025,60.002693,0.142963,-0.143036
1009.9,3.846811,68.830247,-19.234054,-5,-1.402639,60.002693,0.142956,-0.143028
1010,3.84678,68.82716,-19.233902,-5,-1.402778,60.002693,0.142949,-0.143021
1010.1,3.84675,68.824074,-19.233749,-5,-1.402917,60.002693,0.142941,-0.143014
1010.2,3.846719,68.820988,-19.233596,-5,-1.403056,60.002693,0.142934,-0.143006
1010.3,3.846689,68.817901,-19.233443,-5,-1.403194,60.002693,0.142926,-0.142999
1010.4,3.846658,68.814815,-19.23329,-5,-1.403333,60.002692,0.142919,-0.142991
1010.5,3.846627,68.811728,-19.233137,-5,-1.403472,60.002692,0.142911,-0.142984
1010.6,3.846597,68.808642,-19.232984,-5,-1.403611,60.002692,0.142904,-0.142977
1010.7,3.846566,68.805556,-19.232831,-5,-1.40375,60.002692,0.142897,-0.142969
1010.8,3.846536,68.802469,-19.232678,-5,-1.403889,60.002692,0.142889,-0.142962
1010.9,3.846505,68.799383,-19.232525,-5,-1.404028,60.002692,0.142882,-0.142954
1011,3.846475,68.796296,-19.232373,-5,-1.404167,60.002692,0.142874,-0.142947
1011.1,3.846444,68.79321,-19.23222,-5,-1.404306,60.002691,0.142867,-0.14294
1011.2,3.846413,68.790123,-19.232067,-5,-1.404444,60.002691,0.142859,-0.142932
1011.3,3.846383,68.787037,-19.231914,-5,-1.404583,60.002691,0.142852,-0.142925
1011.4,3.846352,68.783951,-19.231761,-5,-1.404722,60.002691,0.142844,-0.142917
1011.5,3.846322,68.780864,-19.231608,-5,-1.404861,60.002691,0.142837,-0.14291
1011.6,3.846291,68.777778,-19.231456,-5,-1.405,60.002691,0.142829,-0.142902
1011.7,3.846261,68.774691,-19.231303,-5,-1.405139,60.002691,0.142822,-0.142895
1011.8,3.84623,68.771605,-19.23115,-5,-1.405278,60.00269,0.142814,-0.142887
1011.9,3.846199,68.768519,-19.230997,-5,-1.405417,60.00269,0.142807,-0.14288
1012,3.846169,68.765432,-19.230844,-5,-1.405556,60.00269,0.142799,-0.142873
1012.1,3.846138,68.762346,-19.230691,-5,-1.405694,60.00269,0.142792,-0.142865
1012.2,3.846108,68.759259,-19.230539,-5,-1.405833,60.00269,0.142784,-0.142858
1012.3,3.846077,68.756173,-19.230386,-5,-1.405972,60.00269,0.142777,-0.14285
1012.4,3.846047,68.753086,-19.230233,-5,-1.406111,60.00269,0.142769,-0.142843
1012.5,3.846016,68.75,-19.23008,-5,-1.40625,60.002689,0.142762,-0.142835
1012.6,3.845985,68.746914,-19.229927,-5,-1.406389,60.002689,0.142754,-0.142828
1012.7,3.845955,68.743827,-19.229775,-5,-1.406528,60.002689,0.142746,-0.14282
1012.8,3.845924,68.740741,-19.229622,-5,-1.406667,60.002689,0.142739,-0.142813
1012.9,3.845894,68.737654,-19.229469,-5,-1.406806,60.002689,0.142731,-0.142805
1013,3.845863,68.734568,-19.229316,-5,-1.406944,60.002689,0.142724,-0.142798
1013.1,3.845833,68.731481,-19.229164,-5,-1.407083,60.002689,0.142716,-0.14279
1013.2,3.845802,68.728395,-19.229011,-5,-1.407222,60.002688,0.142709,-0.142782
1013.3,3.845772,68.725309,-19.228858,-5,-1.407361,60.002688,0.142701,-0.142775
1013.4,3.845741,68.722222,-19.228705,-5,-1.4075,60.002688,0.142693,-0.142767
1013.5,3.845711,68.719136,-19.228553,-5,-1.407639,60.002688,0.142686,-0.14276
1013.6,3.84568,68.716049,-19.2284,-5,-1.407778,60.002688,0.142678,-0.142752
1013.7,3.845649,68.712963,-19.228247,-5,-1.407917,60.002688,0.142671,-0.142745
1013.8,3.845619,68.709877,-19.228095,-5,-1.408056,60.002688,0.142663,-0.142737
1013.9,3.845588,68.70679,-19.227942,-5,-1.408194,60.002688,0.142655,-0.14273
1014,3.845558,68.703704,-19.227789,-5,-1.408333,60.002687,0.142648,-0.142722
1014.1,3.845527,68.700617,-19.227636,-5,-1.408472,60.002687,0.14264,-0.142714
1014.2,3.845497,68.697531,-19.227484,-5,-1.408611,60.002687,0.142632,-0.142707
1014.3,3.845466,68.694444,-19.227331,-5,-1.40875,60.002687,0.142625,-0.142699
1014.4,3.845436,68.691358,-19.227178,-5,-1.408889,60.002687,0.142617,-0.142692
1014.5,3.845405,68.688272,-19.227026,-5,-1.409028,60.002687,0.14261,-0.142684
1014.6,3.845375,68.685185,-19.226873,-5,-1.409167,60.002687,0.142602,-0.142676
1014.7,3.845344,68.682099,-19.22672,-5,-1.409306,60.002686,0.142594,-0.142669
1014.8,3.845314,68.679012,-19.226568,-5,-1.409444,60.002686,0.142587,-0.142661
1014.9,3.845283,68.675926,-19.226415,-5,-1.409583,60.002686,0.142579,-0.142654
1015,3.845252,68.67284,-19.226262,-5,-1.409722,60.002686,0.142571,-0.142646
1015.1,3.845222,68.669753,-19.22611,-5,-1.409861,60.002686,0.142563,-0.142638
1015.2,3.845191,68.666667,-19.225957,-5,-1.41,60.002686,0.142556,-0.142631
1015.3,3.845161,68.66358,-19.225805,-5,-1.410139,60.002685,0.142548,-0.142623
1015.4,3.84513,68.660494,-19.225652,-5,-1.410278,60.002685,0.14254,-0.142615
1015.5,3.8451,68.657407,-19.225499,-5,-1.410417,60.002685,0.142533,-0.142608
1015.6,3.845069,68.654321,-19.225347,-5,-1.410556,60.002685,0.142525,-0.1426
1015.7,3.845039,68.651235,-19.225194,-5,-1.410694,60.002685,0.142517,-0.142592
1015.8,3.845008,68.648148,-19.225042,-5,-1.410833,60.002685,0.142509,-0.142585
1015.9,3.844978,68.645062,-19.224889,-5,-1.410972,60.002685,0.142502,-0.142577
1016,3.844947,68.641975,-19.224736,-5,-1.411111,60.002684,0.142494,-0.142569
1016.1,3.844917,68.638889,-19.224584,-5,-1.41125,60.002684,0.142486,-0.142562
1016.2,3.844886,68.635802,-19.224431,-5,-1.411389,60.002684,0.142478,-0.142554
1016.3,3.844856,68.632716,-19.224279,-5,-1.411528,60.002684,0.142471,-0.142546
1016.4,3.844825,68.62963,-19.224126,-5,-1.411667,60.002684,0.142463,-0.142539
1016.5,3.844795,68.626543,-19.223974,-5,-1.411806,60.002684,0.142455,-0.142531
1016.6,3.844764,68.623457,-19.223821,-5,-1.411944,60.002684,0.142447,-0.142523
1016.7,3.844734,68.62037,-19.223669,-5,-1.412083,60.002683,0.142439,-0.142515
1016.8,3.844703,68.617284,-19.223516,-5,-1.412222,60.002683,0.142432,-0.142508
1016.9,3.844673,68.614198,-19.223364,-5,-1.412361,60.002683,0.142424,-0.1425
1017,3.844642,68.611111,-19.223211,-5,-1.4125,60.002683,0.142416,-0.142492
1017.1,3.844612,68.608025,-19.223058,-5,-1.412639,60.002683,0.142408,-0.142484
1017.2,3.844581,68.604938,-19.222906,-5,-1.412778,60.002683,0.1424,-0.142477
1017.3,3.844551,68.601852,-19.222754,-5,-1.412917,60.002683,0.142393,-0.142469
1017.4,3.84452,68.598765,-19.222601,-5,-1.413056,60.002682,0.142385,-0.142461
1017.5,3.84449,68.595679,-19.222449,-5,-1.413194,60.002682,0.142377,-0.142453
1017.6,3.844459,68.592593,-19.222296,-5,-1.413333,60.002682,0.142369,-0.142445
1017.7,3.844429,68.589506,-19.222144,-5,-1.413472,60.002682,0.142361,-0.142438
1017.8,3.844398,68.58642,-19.221991,-5,-1.413611,60.002682,0.142353,-0.14243
1017.9,3.844368,68.583333,-19.221839,-5,-1.41375,60.002682,0.142345,-0.142422
1018,3.844337,68.580247,-19.221686,-5,-1.413889,60.002682,0.142338,-0.142414
1018.1,3.844307,68.57716,-19.221534,-5,-1.414028,60.002681,0.14233,-0.142406
1018.2,3.844276,68.574074,-19.221381,-5,-1.414167,60.002681,0.142322,-0.142399
1018.3,3.844246,68.570988,-19.221229,-5,-1.414306,60.002681,0.142314,-0.142391
1018.4,3.844215,68.567901,-19.221077,-5,-1.414444,60.002681,0.142306,-0.142383
1018.5,3.844185,68.564815,-19.220924,-5,-1.414583,60.002681,0.142298,-0.142375
1018.6,3.844154,68.561728,-19.220772,-5,-1.414722,60.002681,0.14229,-0.142367
1018.7,3.844124,68.558642,-19.220619,-5,-1.414861,60.002681,0.142282,-0.142359
1018.8,3.844093,68.555556,-19.220467,-5,-1.415,60.00268,0.142274,-0.142351
1018.9,3.844063,68.552469,-19.220315,-5,-1.415139,60.00268,0.142266,-0.142344
1019,3.844032,68.549383,-19.220162,-5,-1.415278,60.00268,0.142258,-0.142336
1019.1,3.844002,68.546296,-19.22001,-5,-1.415417,60.00268,0.14225,-0.142328
1019.2,3.843971,68.54321,-19.219857,-5,-1.415556,60.00268,0.142242,-0.14232
1019.3,3.843941,68.540123,-19.219705,-5,-1.415694,60.00268,0.142234,-0.142312
1019.4,3.843911,68.537037,-19.219553,-5,-1.415833,60.002679,0.142226,-0.142304
1019.5,3.84388,68.533951,-19.2194,-5,-1.415972,60.002679,0.142218,-0.142296
1019.6,3.84385,68.530864,-19.219248,-5,-1.416111,60.002679,0.14221,-0.142288
1019.7,3.843819,68.527778,-19.219096,-5,-1.41625,60.002679,0.142202,-0.14228
1019.8,3.843789,68.524691,-19.218944,-5,-1.416389,60.002679,0.142194,-0.142272
1019.9,3.843758,68.521605,-19.218791,-5,-1.416528,60.002679,0.142186,-0.142264
1020,3.843728,68.518519,-19.218639,-5,-1.416667,60.002679,0.142178,-0.142256
1020.1,3.843697,68.515432,-19.218487,-5,-1.416806,60.002678,0.14217,-0.142248
1020.2,3.843667,68.512346,-19.218334,-5,-1.416944,60.002678,0.142162,-0.14224
1020.3,3.843636,68.509259,-19.218182,-5,-1.417083,60.002678,0.142154,-0.142232
1020.4,3.843606,68.506173,-19.21803,-5,-1.417222,60.002678,0.142146,-0.142225
1020.5,3.843576,68.503086,-19.217878,-5,-1.417361,60.002678,0.142138,-0.142217
1020.6,3.843545,68.5,-19.217725,-5,-1.4175,60.002678,0.14213,-0.142208
1020.7,3.843508,68.496914,-19.217541,-5,-1.417639,60.002678,0.14213,-0.142201
1020.8,3.843471,68.493827,-19.217356,-5,-1.417778,60.002677,0.142131,-0.142194
1020.9,3.843434,68.490741,-19.217171,-5,-1.417917,60.002677,0.142131,-0.142188
1021,3.843397,68.487654,-19.216987,-5,-1.418056,60.002677,0.142131,-0.142182
1021.1,3.84336,68.484568,-19.216802,-5,-1.418194,60.002677,0.142132,-0.142178
1021.2,3.843324,68.481481,-19.216618,-5,-1.418333,60.002677,0.142132,-0.142173
1021.3,3.843287,68.478395,-19.216433,-5,-1.418472,60.002677,0.142132,-0.142169
1021.4,3.84325,68.475309,-19.216248,-5,-1.418611,60.002677,0.142133,-0.142166
1021.5,3.843213,68.472222,-19.216064,-5,-1.41875,60.002677,0.142133,-0.142162
1021.6,3.843176,68.469136,-19.215879,-5,-1.418889,60.002677,0.142134,-0.14216
1021.7,3.843139,68.466049,-19.215695,-5,-1.419028,60.002677,0.142134,-0.142157
1021.8,3.843102,68.462963,-19.21551,-5,-1.419167,60.002677,0.142134,-0.142155
1021.9,3.843065,68.459877,-19.215325,-5,-1.419306,60.002677,0.142135,-0.142153
1022,3.843028,68.45679,-19.215141,-5,-1.419444,60.002677,0.142135,-0.142151
1022.1,3.842991,68.453704,-19.214956,-5,-1.419583,60.002677,0.142135,-0.14215
1022.2,3.842954,68.450617,-19.214772,-5,-1.419722,60.002677,0.142136,-0.142148
1022.3,3.842917,68.447531,-19.214587,-5,-1.419861,60.002677,0.142136,-0.142147
1022.4,3.842881,68.444444,-19.214403,-5,-1.42,60.002677,0.142136,-0.142146
1022.5,3.842844,68.441358,-19.214218,-5,-1.420139,60.002676,0.142136,-0.142145
1022.6,3.842807,68.438272,-19.214033,-5,-1.420278,60.002676,0.142137,-0.142144
1022.7,3.84277,68.435185,-19.213849,-5,-1.420417,60.002676,0.142137,-0.142143
1022.8,3.842733,68.432099,-19.213664,-5,-1.420556,60.002676,0.142137,-0.142143
1022.9,3.842696,68.429012,-19.21348,-5,-1.420694,60.002676,0.142138,-0.142142
1023,3.842659,68.425926,-19.213295,-5,-1.420833,60.002676,0.142138,-0.142142
1023.1,3.842622,68.42284,-19.213111,-5,-1.420972,60.002676,0.142138,-0.142142
1023.2,3.842585,68.419753,-19.212926,-5,-1.421111,60.002676,0.142138,-0.142141
1023.3,3.842548,68.416667,-19.212742,-5,-1.42125,60.002676,0.142139,-0.142141
1023.4,3.842511,68.41358,-19.212557,-5,-1.421389,60.002676,0.142139,-0.142141
1023.5,3.842475,68.410494,-19.212373,-5,-1.421528,60.002676,0.142139,-0.142141
1023.6,3.842438,68.407407,-19.212188,-5,-1.421667,60.002676,0.14214,-0.142141
1023.7,3.842401,68.404321,-19.212003,-5,-1.421806,60.002676,0.14214,-0.14214
1023.8,3.842364,68.401235,-19.211819,-5,-1.421944,60.002676,0.14214,-0.14214
1023.9,3.842327,68.398148,-19.211634,-5,-1.422083,60.002676,0.14214,-0.14214
1024,3.84229,68.395062,-19.21145,-5,-1.422222,60.002676,0.142141,-0.14214
1024.1,3.842253,68.391975,-19.211265,-5,-1.422361,60.002676,0.142141,-0.14214
1024.2,3.842216,68.388889,-19.211081,-5,-1.4225,60.002676,0.142141,-0.14214
1024.3,3.842179,68.385802,-19.210896,-5,-1.422639,60.002676,0.142141,-0.142141
1024.4,3.842142,68.382716,-19.210712,-5,-1.422778,60.002676,0.142142,-0.142141
1024.5,3.842105,68.37963,-19.210527,-5,-1.422917,60.002676,0.142142,-0.142141
1024.6,3.842069,68.376543,-19.210343,-5,-1.423056,60.002676,0.142142,-0.142141
1024.7,3.842032,68.373457,-19.210158,-5,-1.423194,60.002676,0.142142,-0.142141
1024.8,3.841995,68.37037,-19.209974,-5,-1.423333,60.002676,0.142143,-0.142141
1024.9,3.841958,68.367284,-19.209789,-5,-1.423472,60.002676,0.142143,-0.142141
1025,3.841921,68.364198,-19.209605,-5,-1.423611,60.002676,0.142143,-0.142141
1025.1,3.841884,68.361111,-19.20942,-5,-1.42375,60.002676,0.142143,-0.142142
1025.2,3.841847,68.358025,-19.209236,-5,-1.423889,60.002676,0.142144,-0.142142
1025.3,3.84181,68.354938,-19.209051,-5,-1.424028,60.002676,0.142144,-0.142142
1025.4,3.841773,68.351852,-19.208867,-5,-1.424167,60.002676,0.142144,-0.142142
1025.5,3.841737,68.348765,-19.208683,-5,-1.424306,60.002676,0.142144,-0.142142
1025.6,3.8417,68.345679,-19.208498,-5,-1.424444,60.002676,0.142144,-0.142143
1025.7,3.841663,68.342593,-19.208314,-5,-1.424583,60.002676,0.142145,-0.142143
1025.8,3.841626,68.339506,-19.208129,-5,-1.424722,60.002676,0.142145,-0.142143
1025.9,3.841589,68.33642,-19.207945,-5,-1.424861,60.002676,0.142145,-0.142143
1026,3.841552,68.333333,-19.20776,-5,-1.425,60.002676,0.142145,-0.142143
1026.1,3.841515,68.330247,-19.207576,-5,-1.425139,60.002676,0.142145,-0.142144
1026.2,3.841478,68.32716,-19.207391,-5,-1.425278,60.002676,0.142146,-0.142144
1026.3,3.841441,68.324074,-19.207207,-5,-1.425417,60.002676,0.142146,-0.142144
1026.4,3.841404,68.320988,-19.207022,-5,-1.425556,60.002676,0.142146,-0.142144
1026.5,3.841368,68.317901,-19.206838,-5,-1.425694,60.002676,0.142146,-0.142144
1026.6,3.841331,68.314815,-19.206653,-5,-1.425833,60.002676,0.142146,-0.142145
1026.7,3.841294,68.311728,-19.206469,-5,-1.425972,60.002676,0.142147,-0.142145
1026.8,3.841257,68.308642,-19.206285,-5,-1.426111,60.002676,0.142147,-0.142145
1026.9,3.84122,68.305556,-19.2061,-5,-1.42625,60.002676,0.142147,-0.142145
1027,3.841183,68.302469,-19.205916,-5,-1.426389,60.002677,0.142147,-0.142145
1027.1,3.841146,68.299383,-19.205731,-5,-1.426528,60.002677,0.142147,-0.142146
1027.2,3.841109,68.296296,-19.205547,-5,-1.426667,60.002677,0.142148,-0.142146
1027.3,3.841072,68.29321,-19.205362,-5,-1.426806,60.002677,0.142148,-0.142146
1027.4,3.841036,68.290123,-19.205178,-5,-1.426944,60.002677,0.142148,-0.142146
1027.5,3.840999,68.287037,-19.204994,-5,-1.427083,60.002677,0.142148,-0.142146
1027.6,3.840962,68.283951,-19.204809,-5,-1.427222,60.002677,0.142148,-0.142146
1027.7,3.840925,68.280864,-19.204625,-5,-1.427361,60.002677,0.142148,-0.142147
1027.8,3.840888,68.277778,-19.20444,-5,-1.4275,60.002677,0.142149,-0.142147
1027.9,3.840851,68.274691,-19.204256,-5,-1.427639,60.002677,0.142149,-0.142147
1028,3.840814,68.271605,-19.204071,-5,-1.427778,60.002677,0.142149,-0.142147
1028.1,3.840777,68.268519,-19.203887,-5,-1.427917,60.002677,0.142149,-0.142147
1028.2,3.840741,68.265432,-19.203703,-5,-1.428056,60.002677,0.142149,-0.142148
1028.3,3.840704,68.262346,-19.203518,-5,-1.428194,60.002677,0.142149,-0.142148
1028.4,3.840667,68.259259,-19.203334,-5,-1.428333,60.002677,0.14215,-0.142148
1028.5,3.84063,68.256173,-19.203149,-5,-1.428472,60.002677,0.14215,-0.142148
1028.6,3.840593,68.253086,-19.202965,-5,-1.428611,60.002677,0.14215,-0.142148
1028.7,3.840556,68.25,-19.202781,-5,-1.42875,60.002677,0.14215,-0.142148
1028.8,3.840519,68.246914,-19.202596,-5,-1.428889,60.002677,0.14215,-0.142149
1028.9,3.840482,68.243827,-19.202412,-5,-1.429028,60.002677,0.14215,-0.142149
1029,3.840445,68.240741,-19.202227,-5,-1.429167,60.002677,0.14215,-0.142149
1029.1,3.840409,68.237654,-19.202043,-5,-1.429306,60.002677,0.142151,-0.142149
1029.2,3.840372,68.234568,-19.201859,-5,-1.429444,60.002677,0.142151,-0.142149
1029.3,3.840335,68.231481,-19.201674,-5,-1.429583,60.002677,0.142151,-0.142149
