# Configuration: STAG 12 Pack (Pack 3S4P) @ 45.0°C
# Output Level: Cell (raw cell values)
Time [s],Voltage [V],SOC [%],Power [W],Current [A],Charge [Ah],Temperature [°C],Heat Generation [W],Cooling Power [W]
5.8,4.135723,99.820988,-20.678613,-5,-0.008056,44.946068,0.01405,2.86426
5.9,4.13552,99.817901,-20.677601,-5,-0.008194,44.951321,0.014591,2.585258
6,4.13532,99.814815,-20.676601,-5,-0.008333,44.956067,0.015122,2.333246
6.1,4.135122,99.811728,-20.675611,-5,-0.008472,44.960353,0.015644,2.105608
6.2,4.134926,99.808642,-20.674631,-5,-0.008611,44.964225,0.016155,1.899984
6.3,4.134732,99.805556,-20.673662,-5,-0.00875,44.967722,0.016657,1.714241
6.4,4.13454,99.802469,-20.672702,-5,-0.008889,44.970881,0.017149,1.546452
6.5,4.13435,99.799383,-20.671752,-5,-0.009028,44.973735,0.017632,1.394879
6.6,4.134162,99.796296,-20.670812,-5,-0.009167,44.976314,0.018106,1.25795
6.7,4.133976,99.79321,-20.669881,-5,-0.009306,44.978643,0.018571,1.134248
6.8,4.133792,99.790123,-20.668959,-5,-0.009444,44.980747,0.019027,1.02249
6.9,4.133609,99.787037,-20.668047,-5,-0.009583,44.982648,0.019474,0.921521
7,4.133429,99.783951,-20.667143,-5,-0.009722,44.984366,0.019913,0.830295
7.1,4.133249,99.780864,-20.666247,-5,-0.009861,44.985918,0.020344,0.747869
7.2,4.133072,99.777778,-20.66536,-5,-0.01,44.987321,0.020766,0.67339
7.3,4.132896,99.774691,-20.664482,-5,-0.010139,44.988588,0.02118,0.60609
7.4,4.132722,99.771605,-20.663611,-5,-0.010278,44.989733,0.021586,0.545273
7.5,4.13255,99.768519,-20.662749,-5,-0.010417,44.990768,0.021984,0.490311
7.6,4.132379,99.765432,-20.661894,-5,-0.010556,44.991703,0.022375,0.440638
7.7,4.132209,99.762346,-20.661047,-5,-0.010694,44.992548,0.022758,0.395743
7.8,4.132041,99.759259,-20.660207,-5,-0.010833,44.993313,0.023134,0.355162
7.9,4.131875,99.756173,-20.659375,-5,-0.010972,44.994003,0.023502,0.318478
8,4.13171,99.753086,-20.65855,-5,-0.011111,44.994628,0.023864,0.285314
8.1,4.131546,99.75,-20.657731,-5,-0.01125,44.995192,0.024219,0.25533
8.2,4.131384,99.746914,-20.65692,-5,-0.011389,44.995703,0.024566,0.228218
8.3,4.131223,99.743827,-20.656115,-5,-0.011528,44.996164,0.024908,0.2037
8.4,4.131063,99.740741,-20.655317,-5,-0.011667,44.996582,0.025242,0.181526
8.5,4.130905,99.737654,-20.654526,-5,-0.011806,44.99696,0.025571,0.16147
8.6,4.130748,99.734568,-20.65374,-5,-0.011944,44.997301,0.025893,0.143325
8.7,4.130592,99.731481,-20.652961,-5,-0.012083,44.99761,0.026209,0.126908
8.8,4.130438,99.728395,-20.652188,-5,-0.012222,44.99789,0.026518,0.112052
8.9,4.130284,99.725309,-20.651421,-5,-0.012361,44.998143,0.026822,0.098607
9,4.130132,99.722222,-20.65066,-5,-0.0125,44.998372,0.027121,0.086435
9.1,4.129981,99.719136,-20.649904,-5,-0.012639,44.99858,0.027413,0.075414
9.2,4.129831,99.716049,-20.649154,-5,-0.012778,44.998768,0.0277,0.065434
9.3,4.129682,99.712963,-20.648409,-5,-0.012917,44.998938,0.027982,0.056393
9.4,4.129534,99.709877,-20.64767,-5,-0.013056,44.999092,0.028258,0.048201
9.5,4.129387,99.70679,-20.646936,-5,-0.013194,44.999232,0.02853,0.040777
9.6,4.129241,99.703704,-20.646207,-5,-0.013333,44.999359,0.028796,0.034047
9.7,4.129097,99.700617,-20.645483,-5,-0.013472,44.999474,0.029057,0.027943
9.8,4.128953,99.697531,-20.644764,-5,-0.013611,44.999578,0.029313,0.022406
9.9,4.12881,99.694444,-20.644049,-5,-0.01375,44.999673,0.029564,0.01738
10,4.128668,99.691358,-20.643339,-5,-0.013889,44.999759,0.029811,0.012818
10.1,4.128527,99.688272,-20.642634,-5,-0.014028,44.999837,0.030053,0.008674
10.2,4.128387,99.685185,-20.641934,-5,-0.014167,44.999908,0.030291,0.004909
10.3,4.128248,99.682099,-20.641238,-5,-0.014306,44.999972,0.030524,0.001486
10.4,4.128109,99.679012,-20.640546,-5,-0.014444,45.000031,0.030753,-0.001628
10.5,4.127972,99.675926,-20.639858,-5,-0.014583,45.000084,0.030978,-0.004462
10.6,4.127835,99.67284,-20.639175,-5,-0.014722,45.000133,0.031199,-0.007043
10.7,4.127699,99.669753,-20.638495,-5,-0.014861,45.000177,0.031415,-0.009395
10.8,4.127564,99.666667,-20.63782,-5,-0.015,45.000217,0.031628,-0.01154
10.9,4.12743,99.66358,-20.637148,-5,-0.015139,45.000254,0.031837,-0.013497
11,4.127296,99.660494,-20.63648,-5,-0.015278,45.000288,0.032042,-0.015285
11.1,4.127163,99.657407,-20.635816,-5,-0.015417,45.000319,0.032243,-0.016919
11.2,4.127031,99.654321,-20.635156,-5,-0.015556,45.000347,0.032441,-0.018414
11.3,4.1269,99.651235,-20.634499,-5,-0.015694,45.000373,0.032635,-0.019783
11.4,4.126769,99.648148,-20.633845,-5,-0.015833,45.000396,0.032826,-0.021038
11.5,4.126639,99.645062,-20.633195,-5,-0.015972,45.000418,0.033013,-0.02219
11.6,4.12651,99.641975,-20.632548,-5,-0.016111,45.000438,0.033197,-0.023248
11.7,4.126381,99.638889,-20.631905,-5,-0.01625,45.000456,0.033377,-0.024221
11.8,4.126253,99.635802,-20.631265,-5,-0.016389,45.000473,0.033555,-0.025117
11.9,4.126126,99.632716,-20.630628,-5,-0.016528,45.000489,0.033729,-0.025944
12,4.125999,99.62963,-20.629993,-5,-0.016667,45.000503,0.0339,-0.026707
12.1,4.125872,99.626543,-20.629362,-5,-0.016806,45.000516,0.034069,-0.027412
12.2,4.125747,99.623457,-20.628734,-5,-0.016944,45.000528,0.034234,-0.028066
12.3,4.125622,99.62037,-20.628109,-5,-0.017083,45.00054,0.034396,-0.028672
12.4,4.125497,99.617284,-20.627487,-5,-0.017222,45.00055,0.034556,-0.029234
12.5,4.125373,99.614198,-20.626867,-5,-0.017361,45.00056,0.034713,-0.029758
12.6,4.12525,99.611111,-20.62625,-5,-0.0175,45.00057,0.034867,-0.030246
12.7,4.125127,99.608025,-20.625636,-5,-0.017639,45.000578,0.035019,-0.030701
12.8,4.125005,99.604938,-20.625024,-5,-0.017778,45.000586,0.035167,-0.031127
12.9,4.124883,99.601852,-20.624415,-5,-0.017917,45.000594,0.035314,-0.031526
13,4.124762,99.598765,-20.623808,-5,-0.018056,45.000601,0.035458,-0.0319
13.1,4.124641,99.595679,-20.623204,-5,-0.018194,45.000607,0.035599,-0.032252
13.2,4.12452,99.592593,-20.622602,-5,-0.018333,45.000614,0.035738,-0.032583
13.3,4.1244,99.589506,-20.622002,-5,-0.018472,45.000619,0.035875,-0.032896
13.4,4.124281,99.58642,-20.621405,-5,-0.018611,45.000625,0.03601,-0.033191
13.5,4.124162,99.583333,-20.62081,-5,-0.01875,45.00063,0.036142,-0.033471
13.6,4.124043,99.580247,-20.620217,-5,-0.018889,45.000635,0.036272,-0.033736
13.7,4.123925,99.57716,-20.619626,-5,-0.019028,45.00064,0.0364,-0.033988
13.8,4.123807,99.574074,-20.619037,-5,-0.019167,45.000644,0.036526,-0.034228
13.9,4.12369,99.570988,-20.61845,-5,-0.019306,45.000649,0.03665,-0.034457
14,4.123573,99.567901,-20.617866,-5,-0.019444,45.000653,0.036772,-0.034676
14.1,4.123457,99.564815,-20.617283,-5,-0.019583,45.000657,0.036892,-0.034885
14.2,4.12334,99.561728,-20.616702,-5,-0.019722,45.000661,0.03701,-0.035085
14.3,4.123225,99.558642,-20.616123,-5,-0.019861,45.000664,0.037126,-0.035278
14.4,4.123109,99.555556,-20.615546,-5,-0.02,45.000668,0.03724,-0.035462
14.5,4.122994,99.552469,-20.614971,-5,-0.020139,45.000671,0.037353,-0.03564
14.6,4.12288,99.549383,-20.614398,-5,-0.020278,45.000674,0.037463,-0.035812
14.7,4.122765,99.546296,-20.613826,-5,-0.020417,45.000677,0.037572,-0.035977
14.8,4.122651,99.54321,-20.613256,-5,-0.020556,45.00068,0.03768,-0.036137
14.9,4.122537,99.540123,-20.612687,-5,-0.020694,45.000683,0.037785,-0.036292
15,4.122424,99.537037,-20.61212,-5,-0.020833,45.000686,0.037889,-0.036442
15.1,4.122311,99.533951,-20.611555,-5,-0.020972,45.000689,0.037992,-0.036587
15.2,4.122198,99.530864,-20.610992,-5,-0.021111,45.000692,0.038093,-0.036728
15.3,4.122086,99.527778,-20.610429,-5,-0.02125,45.000694,0.038192,-0.036865
15.4,4.121974,99.524691,-20.609869,-5,-0.021389,45.000697,0.03829,-0.036999
15.5,4.121862,99.521605,-20.609309,-5,-0.021528,45.000699,0.038386,-0.037129
15.6,4.12175,99.518519,-20.608752,-5,-0.021667,45.000701,0.038481,-0.037255
15.7,4.121639,99.515432,-20.608195,-5,-0.021806,45.000704,0.038575,-0.037379
15.8,4.121528,99.512346,-20.60764,-5,-0.021944,45.000706,0.038667,-0.037499
15.9,4.121417,99.509259,-20.607086,-5,-0.022083,45.000708,0.038758,-0.037617
16,4.121307,99.506173,-20.606534,-5,-0.022222,45.00071,0.038848,-0.037732
16.1,4.121197,99.503086,-20.605983,-5,-0.022361,45.000713,0.038936,-0.037845
16.2,4.121087,99.5,-20.605433,-5,-0.0225,45.000715,0.039023,-0.037955
16.3,4.120995,99.496914,-20.604974,-5,-0.022639,45.000717,0.039092,-0.038062
16.4,4.120903,99.493827,-20.604516,-5,-0.022778,45.000719,0.039159,-0.038165
16.5,4.120812,99.490741,-20.604059,-5,-0.022917,45.00072,0.039225,-0.038264
16.6,4.120721,99.487654,-20.603604,-5,-0.023056,45.000722,0.03929,-0.038361
16.7,4.12063,99.484568,-20.60315,-5,-0.023194,45.000724,0.039354,-0.038454
16.8,4.120539,99.481481,-20.602696,-5,-0.023333,45.000726,0.039417,-0.038544
16.9,4.120449,99.478395,-20.602244,-5,-0.023472,45.000727,0.039478,-0.038632
17,4.120359,99.475309,-20.601793,-5,-0.023611,45.000729,0.039539,-0.038717
17.1,4.120269,99.472222,-20.601343,-5,-0.02375,45.000731,0.039599,-0.0388
17.2,4.120179,99.469136,-20.600894,-5,-0.023889,45.000732,0.039657,-0.03888
17.3,4.120089,99.466049,-20.600446,-5,-0.024028,45.000734,0.039715,-0.038958
17.4,4.12,99.462963,-20.599998,-5,-0.024167,45.000735,0.039771,-0.039034
17.5,4.11991,99.459877,-20.599552,-5,-0.024306,45.000736,0.039827,-0.039108
17.6,4.119821,99.45679,-20.599107,-5,-0.024444,45.000738,0.039882,-0.039181
17.7,4.119733,99.453704,-20.598663,-5,-0.024583,45.000739,0.039936,-0.039251
17.8,4.119644,99.450617,-20.598219,-5,-0.024722,45.00074,0.039988,-0.03932
17.9,4.119555,99.447531,-20.597776,-5,-0.024861,45.000742,0.040041,-0.039388
18,4.119467,99.444444,-20.597335,-5,-0.025,45.000743,0.040092,-0.039453
18.1,4.119379,99.441358,-20.596894,-5,-0.025139,45.000744,0.040142,-0.039518
18.2,4.119291,99.438272,-20.596454,-5,-0.025278,45.000745,0.040192,-0.039581
18.3,4.119203,99.435185,-20.596014,-5,-0.025417,45.000746,0.04024,-0.039642
18.4,4.119115,99.432099,-20.595576,-5,-0.025556,45.000748,0.040288,-0.039703
18.5,4.119028,99.429012,-20.595138,-5,-0.025694,45.000749,0.040335,-0.039762
18.6,4.11894,99.425926,-20.594701,-5,-0.025833,45.00075,0.040382,-0.03982
18.7,4.118853,99.42284,-20.594265,-5,-0.025972,45.000751,0.040428,-0.039876
18.8,4.118766,99.419753,-20.593829,-5,-0.026111,45.000752,0.040473,-0.039932
18.9,4.118679,99.416667,-20.593395,-5,-0.02625,45.000753,0.040517,-0.039987
19,4.118592,99.41358,-20.592961,-5,-0.026389,45.000754,0.04056,-0.04004
19.1,4.118505,99.410494,-20.592527,-5,-0.026528,45.000755,0.040603,-0.040093
19.2,4.118419,99.407407,-20.592094,-5,-0.026667,45.000756,0.040646,-0.040144
19.3,4.118332,99.404321,-20.591662,-5,-0.026806,45.000757,0.040687,-0.040195
19.4,4.118246,99.401235,-20.591231,-5,-0.026944,45.000758,0.040728,-0.040245
19.5,4.11816,99.398148,-20.5908,-5,-0.027083,45.000759,0.040768,-0.040294
19.6,4.118074,99.395062,-20.59037,-5,-0.027222,45.00076,0.040808,-0.040342
19.7,4.117988,99.391975,-20.58994,-5,-0.027361,45.00076,0.040847,-0.040389
19.8,4.117902,99.388889,-20.589511,-5,-0.0275,45.000761,0.040886,-0.040435
19.9,4.117816,99.385802,-20.589082,-5,-0.027639,45.000762,0.040924,-0.040481
20,4.117731,99.382716,-20.588654,-5,-0.027778,45.000763,0.040961,-0.040525
20.1,4.117645,99.37963,-20.588227,-5,-0.027917,45.000764,0.040998,-0.040569
20.2,4.11756,99.376543,-20.5878,-5,-0.028056,45.000765,0.041034,-0.040613
20.3,4.117475,99.373457,-20.587374,-5,-0.028194,45.000766,0.04107,-0.040655
20.4,4.11739,99.37037,-20.586948,-5,-0.028333,45.000766,0.041106,-0.040697
20.5,4.117304,99.367284,-20.586522,-5,-0.028472,45.000767,0.04114,-0.040739
20.6,4.11722,99.364198,-20.586098,-5,-0.028611,45.000768,0.041175,-0.040779
20.7,4.117135,99.361111,-20.585673,-5,-0.02875,45.000769,0.041208,-0.040819
20.8,4.11705,99.358025,-20.585249,-5,-0.028889,45.000769,0.041242,-0.040859
20.9,4.116965,99.354938,-20.584826,-5,-0.029028,45.00077,0.041275,-0.040897
21,4.116881,99.351852,-20.584403,-5,-0.029167,45.000771,0.041307,-0.040936
21.1,4.116796,99.348765,-20.58398,-5,-0.029306,45.000771,0.041339,-0.040973
21.2,4.116712,99.345679,-20.583558,-5,-0.029444,45.000772,0.041371,-0.04101
21.3,4.116627,99.342593,-20.583137,-5,-0.029583,45.000773,0.041402,-0.041047
21.4,4.116543,99.339506,-20.582715,-5,-0.029722,45.000774,0.041433,-0.041083
21.5,4.116459,99.33642,-20.582294,-5,-0.029861,45.000774,0.041463,-0.041118
21.6,4.116375,99.333333,-20.581874,-5,-0.03,45.000775,0.041493,-0.041153
21.7,4.116291,99.330247,-20.581454,-5,-0.030139,45.000776,0.041522,-0.041187
21.8,4.116207,99.32716,-20.581034,-5,-0.030278,45.000776,0.041552,-0.041221
21.9,4.116123,99.324074,-20.580615,-5,-0.030417,45.000777,0.04158,-0.041255
22,4.116039,99.320988,-20.580196,-5,-0.030556,45.000777,0.041609,-0.041288
22.1,4.115955,99.317901,-20.579777,-5,-0.030694,45.000778,0.041637,-0.04132
22.2,4.115872,99.314815,-20.579359,-5,-0.030833,45.000779,0.041664,-0.041352
22.3,4.115788,99.311728,-20.578941,-5,-0.030972,45.000779,0.041692,-0.041384
22.4,4.115705,99.308642,-20.578524,-5,-0.031111,45.00078,0.041719,-0.041415
22.5,4.115621,99.305556,-20.578106,-5,-0.03125,45.00078,0.041746,-0.041446
22.6,4.115538,99.302469,-20.577689,-5,-0.031389,45.000781,0.041772,-0.041476
22.7,4.115455,99.299383,-20.577273,-5,-0.031528,45.000782,0.041798,-0.041506
22.8,4.115371,99.296296,-20.576856,-5,-0.031667,45.000782,0.041824,-0.041536
22.9,4.115288,99.29321,-20.57644,-5,-0.031806,45.000783,0.041849,-0.041565
23,4.115205,99.290123,-20.576025,-5,-0.031944,45.000783,0.041874,-0.041594
23.1,4.115122,99.287037,-20.575609,-5,-0.032083,45.000784,0.041899,-0.041622
23.2,4.115039,99.283951,-20.575194,-5,-0.032222,45.000784,0.041924,-0.04165
23.3,4.114956,99.280864,-20.574779,-5,-0.032361,45.000785,0.041948,-0.041678
23.4,4.114873,99.277778,-20.574365,-5,-0.0325,45.000785,0.041972,-0.041705
23.5,4.11479,99.274691,-20.57395,-5,-0.032639,45.000786,0.041996,-0.041732
23.6,4.114707,99.271605,-20.573536,-5,-0.032778,45.000786,0.042019,-0.041759
23.7,4.114625,99.268519,-20.573123,-5,-0.032917,45.000787,0.042043,-0.041785
23.8,4.114542,99.265432,-20.572709,-5,-0.033056,45.000787,0.042066,-0.041811
23.9,4.114459,99.262346,-20.572296,-5,-0.033194,45.000788,0.042088,-0.041837
24,4.114377,99.259259,-20.571883,-5,-0.033333,45.000788,0.042111,-0.041863
24.1,4.114294,99.256173,-20.57147,-5,-0.033472,45.000789,0.042133,-0.041888
24.2,4.114211,99.253086,-20.571057,-5,-0.033611,45.000789,0.042155,-0.041913
24.3,4.114129,99.25,-20.570645,-5,-0.03375,45.00079,0.042177,-0.041937
24.4,4.114047,99.246914,-20.570233,-5,-0.033889,45.00079,0.042199,-0.041962
24.5,4.113964,99.243827,-20.569821,-5,-0.034028,45.000791,0.04222,-0.041986
24.6,4.113882,99.240741,-20.569409,-5,-0.034167,45.000791,0.042241,-0.042009
24.7,4.1138,99.237654,-20.568998,-5,-0.034306,45.000791,0.042262,-0.042033
24.8,4.113717,99.234568,-20.568586,-5,-0.034444,45.000792,0.042283,-0.042056
24.9,4.113635,99.231481,-20.568175,-5,-0.034583,45.000792,0.042304,-0.042079
25,4.113553,99.228395,-20.567764,-5,-0.034722,45.000793,0.042324,-0.042102
25.1,4.113471,99.225309,-20.567353,-5,-0.034861,45.000793,0.042344,-0.042124
25.2,4.113389,99.222222,-20.566943,-5,-0.035,45.000794,0.042364,-0.042147
25.3,4.113306,99.219136,-20.566532,-5,-0.035139,45.000794,0.042384,-0.042169
25.4,4.113224,99.216049,-20.566122,-5,-0.035278,45.000794,0.042404,-0.042191
25.5,4.113142,99.212963,-20.565712,-5,-0.035417,45.000795,0.042423,-0.042212
25.6,4.11306,99.209877,-20.565302,-5,-0.035556,45.000795,0.042442,-0.042234
25.7,4.112979,99.20679,-20.564893,-5,-0.035694,45.000796,0.042462,-0.042255
25.8,4.112897,99.203704,-20.564483,-5,-0.035833,45.000796,0.042481,-0.042276
25.9,4.112815,99.200617,-20.564074,-5,-0.035972,45.000796,0.042499,-0.042297
26,4.112733,99.197531,-20.563665,-5,-0.036111,45.000797,0.042518,-0.042317
26.1,4.112651,99.194444,-20.563256,-5,-0.03625,45.000797,0.042537,-0.042338
26.2,4.112569,99.191358,-20.562847,-5,-0.036389,45.000798,0.042555,-0.042358
26.3,4.112488,99.188272,-20.562438,-5,-0.036528,45.000798,0.042573,-0.042378
26.4,4.112406,99.185185,-20.562029,-5,-0.036667,45.000798,0.042591,-0.042398
26.5,4.112324,99.182099,-20.561621,-5,-0.036806,45.000799,0.042609,-0.042417
26.6,4.112242,99.179012,-20.561212,-5,-0.036944,45.000799,0.042627,-0.042437
26.7,4.112161,99.175926,-20.560804,-5,-0.037083,45.000799,0.042645,-0.042456
26.8,4.112079,99.17284,-20.560396,-5,-0.037222,45.0008,0.042662,-0.042475
26.9,4.111998,99.169753,-20.559988,-5,-0.037361,45.0008,0.042679,-0.042494
27,4.111916,99.166667,-20.55958,-5,-0.0375,45.0008,0.042697,-0.042513
27.1,4.111835,99.16358,-20.559173,-5,-0.037639,45.000801,0.042714,-0.042532
27.2,4.111753,99.160494,-20.558765,-5,-0.037778,45.000801,0.042731,-0.04255
27.3,4.111672,99.157407,-20.558358,-5,-0.037917,45.000802,0.042748,-0.042568
27.4,4.11159,99.154321,-20.55795,-5,-0.038056,45.000802,0.042765,-0.042587
27.5,4.111509,99.151235,-20.557543,-5,-0.038194,45.000802,0.042781,-0.042605
27.6,4.111427,99.148148,-20.557136,-5,-0.038333,45.000803,0.042798,-0.042623
27.7,4.111346,99.145062,-20.556729,-5,-0.038472,45.000803,0.042814,-0.04264
27.8,4.111264,99.141975,-20.556322,-5,-0.038611,45.000803,0.042831,-0.042658
27.9,4.111183,99.138889,-20.555916,-5,-0.03875,45.000804,0.042847,-0.042676
28,4.111102,99.135802,-20.555509,-5,-0.038889,45.000804,0.042863,-0.042693
28.1,4.11102,99.132716,-20.555102,-5,-0.039028,45.000804,0.042879,-0.04271
28.2,4.110939,99.12963,-20.554696,-5,-0.039167,45.000805,0.042895,-0.042727
28.3,4.110858,99.126543,-20.554289,-5,-0.039306,45.000805,0.042911,-0.042744
28.4,4.110777,99.123457,-20.553883,-5,-0.039444,45.000805,0.042926,-0.042761
28.5,4.110695,99.12037,-20.553477,-5,-0.039583,45.000805,0.042942,-0.042778
28.6,4.110614,99.117284,-20.553071,-5,-0.039722,45.000806,0.042958,-0.042795
28.7,4.110533,99.114198,-20.552665,-5,-0.039861,45.000806,0.042973,-0.042811
28.8,4.110452,99.111111,-20.552259,-5,-0.04,45.000806,0.042988,-0.042828
28.9,4.110371,99.108025,-20.551853,-5,-0.040139,45.000807,0.043004,-0.042844
29,4.110289,99.104938,-20.551447,-5,-0.040278,45.000807,0.043019,-0.04286
29.1,4.110208,99.101852,-20.551042,-5,-0.040417,45.000807,0.043034,-0.042876
29.2,4.110127,99.098765,-20.550636,-5,-0.040556,45.000808,0.043049,-0.042892
29.3,4.110046,99.095679,-20.550231,-5,-0.040694,45.000808,0.043064,-0.042908
29.4,4.109965,99.092593,-20.549825,-5,-0.040833,45.000808,0.043079,-0.042924
29.5,4.109884,99.089506,-20.54942,-5,-0.040972,45.000809,0.043094,-0.04294
29.6,4.109803,99.08642,-20.549014,-5,-0.041111,45.000809,0.043109,-0.042956
29.7,4.109722,99.083333,-20.548609,-5,-0.04125,45.000809,0.043123,-0.042971
29.8,4.109641,99.080247,-20.548204,-5,-0.041389,45.000809,0.043138,-0.042987
29.9,4.10956,99.07716,-20.547799,-5,-0.041528,45.00081,0.043152,-0.043002
30,4.109479,99.074074,-20.547394,-5,-0.041667,45.00081,0.043167,-0.043017
30.1,4.109398,99.070988,-20.546989,-5,-0.041806,45.00081,0.043181,-0.043032
30.2,4.109317,99.067901,-20.546584,-5,-0.041944,45.000811,0.043196,-0.043048
30.3,4.109236,99.064815,-20.546179,-5,-0.042083,45.000811,0.04321,-0.043063
30.4,4.109155,99.061728,-20.545775,-5,-0.042222,45.000811,0.043224,-0.043078
30.5,4.109074,99.058642,-20.54537,-5,-0.042361,45.000811,0.043238,-0.043092
30.6,4.108993,99.055556,-20.544965,-5,-0.0425,45.000812,0.043252,-0.043107
30.7,4.108912,99.052469,-20.544561,-5,-0.042639,45.000812,0.043266,-0.043122
30.8,4.108831,99.049383,-20.544156,-5,-0.042778,45.000812,0.04328,-0.043137
