# Configuration: STAG 12 Pack (Pack 3S4P) @ 35.0°C
# Output Level: Cell (raw cell values)
Time [s],Voltage [V],SOC [%],Power [W],Current [A],Charge [Ah],Temperature [°C],Heat Generation [W],Cooling Power [W]
5,4.132499,99.845679,-20.662493,-5,-0.006944,34.939807,0.058889,3.196759
5.1,4.132232,99.842593,-20.661158,-5,-0.007083,34.945749,0.059721,2.881169
5.2,4.131968,99.839506,-20.659841,-5,-0.007222,34.951117,0.060538,2.596088
5.3,4.131708,99.83642,-20.658539,-5,-0.007361,34.955966,0.061342,2.33856
5.4,4.131451,99.833333,-20.657253,-5,-0.0075,34.960347,0.062131,2.105914
5.5,4.131196,99.830247,-20.655982,-5,-0.007639,34.964304,0.062907,1.895742
5.6,4.130945,99.82716,-20.654726,-5,-0.007778,34.96788,0.063668,1.705866
5.7,4.130697,99.824074,-20.653485,-5,-0.007917,34.97111,0.064417,1.53432
5.8,4.130452,99.820988,-20.652259,-5,-0.008056,34.974028,0.065152,1.379328
5.9,4.130209,99.817901,-20.651047,-5,-0.008194,34.976665,0.065873,1.239289
6,4.12997,99.814815,-20.649849,-5,-0.008333,34.979048,0.066582,1.112753
6.1,4.129733,99.811728,-20.648664,-5,-0.008472,34.981201,0.067278,0.998414
6.2,4.129499,99.808642,-20.647493,-5,-0.008611,34.983146,0.067961,0.89509
6.3,4.129267,99.805556,-20.646335,-5,-0.00875,34.984904,0.068632,0.801714
6.4,4.129038,99.802469,-20.64519,-5,-0.008889,34.986493,0.069291,0.717325
6.5,4.128811,99.799383,-20.644057,-5,-0.009028,34.987929,0.069937,0.641052
6.6,4.128587,99.796296,-20.642937,-5,-0.009167,34.989228,0.070572,0.572109
6.7,4.128366,99.79321,-20.641828,-5,-0.009306,34.990401,0.071195,0.509787
6.8,4.128146,99.790123,-20.640732,-5,-0.009444,34.991462,0.071807,0.453446
6.9,4.127929,99.787037,-20.639647,-5,-0.009583,34.992421,0.072407,0.402507
7,4.127715,99.783951,-20.638574,-5,-0.009722,34.993288,0.072997,0.356448
7.1,4.127502,99.780864,-20.637511,-5,-0.009861,34.994073,0.073575,0.314796
7.2,4.127292,99.777778,-20.63646,-5,-0.01,34.994782,0.074143,0.277126
7.3,4.127084,99.774691,-20.635419,-5,-0.010139,34.995423,0.0747,0.243052
7.4,4.126878,99.771605,-20.634389,-5,-0.010278,34.996004,0.075247,0.212228
7.5,4.126674,99.768519,-20.633369,-5,-0.010417,34.996529,0.075784,0.184338
7.6,4.126472,99.765432,-20.63236,-5,-0.010556,34.997004,0.076312,0.1591
7.7,4.126272,99.762346,-20.63136,-5,-0.010694,34.997434,0.076829,0.136258
7.8,4.126074,99.759259,-20.63037,-5,-0.010833,34.997824,0.077337,0.115579
7.9,4.125878,99.756173,-20.629389,-5,-0.010972,34.998176,0.077835,0.096857
8,4.125683,99.753086,-20.628417,-5,-0.011111,34.998496,0.078325,0.079901
8.1,4.125491,99.75,-20.627455,-5,-0.01125,34.998785,0.078805,0.064541
8.2,4.1253,99.746914,-20.626501,-5,-0.011389,34.999047,0.079277,0.050624
8.3,4.125111,99.743827,-20.625557,-5,-0.011528,34.999284,0.079739,0.038011
8.4,4.124924,99.740741,-20.624621,-5,-0.011667,34.9995,0.080194,0.026576
8.5,4.124739,99.737654,-20.623693,-5,-0.011806,34.999695,0.08064,0.016205
8.6,4.124555,99.734568,-20.622773,-5,-0.011944,34.999872,0.081078,0.006797
8.7,4.124372,99.731481,-20.621862,-5,-0.012083,35.000033,0.081508,-0.001741
8.8,4.124192,99.728395,-20.620958,-5,-0.012222,35.000179,0.08193,-0.009493
8.9,4.124013,99.725309,-20.620063,-5,-0.012361,35.000311,0.082344,-0.016535
9,4.123835,99.722222,-20.619174,-5,-0.0125,35.000432,0.082751,-0.022933
9.1,4.123659,99.719136,-20.618294,-5,-0.012639,35.000541,0.08315,-0.028751
9.2,4.123484,99.716049,-20.61742,-5,-0.012778,35.000641,0.083542,-0.034043
9.3,4.123311,99.712963,-20.616554,-5,-0.012917,35.000732,0.083927,-0.038859
9.4,4.123139,99.709877,-20.615695,-5,-0.013056,35.000814,0.084305,-0.043246
9.5,4.122968,99.70679,-20.614842,-5,-0.013194,35.00089,0.084677,-0.047244
9.6,4.122799,99.703704,-20.613996,-5,-0.013333,35.000958,0.085041,-0.05089
9.7,4.122631,99.700617,-20.613157,-5,-0.013472,35.001021,0.085399,-0.054218
9.8,4.122465,99.697531,-20.612324,-5,-0.013611,35.001078,0.085751,-0.057258
9.9,4.1223,99.694444,-20.611498,-5,-0.01375,35.00113,0.086096,-0.060036
10,4.122136,99.691358,-20.610678,-5,-0.013889,35.001178,0.086435,-0.062579
10.1,4.121973,99.688272,-20.609864,-5,-0.014028,35.001222,0.086768,-0.064907
10.2,4.121811,99.685185,-20.609055,-5,-0.014167,35.001262,0.087095,-0.067042
10.3,4.121651,99.682099,-20.608253,-5,-0.014306,35.001299,0.087416,-0.069002
10.4,4.121491,99.679012,-20.607456,-5,-0.014444,35.001333,0.087732,-0.070802
10.5,4.121333,99.675926,-20.606665,-5,-0.014583,35.001364,0.088042,-0.072458
10.6,4.121176,99.67284,-20.60588,-5,-0.014722,35.001393,0.088346,-0.073984
10.7,4.12102,99.669753,-20.6051,-5,-0.014861,35.00142,0.088645,-0.075391
10.8,4.120865,99.666667,-20.604325,-5,-0.015,35.001444,0.088939,-0.07669
10.9,4.120711,99.66358,-20.603555,-5,-0.015139,35.001467,0.089228,-0.077891
11,4.120558,99.660494,-20.60279,-5,-0.015278,35.001488,0.089511,-0.079004
11.1,4.120406,99.657407,-20.602031,-5,-0.015417,35.001507,0.08979,-0.080036
11.2,4.120255,99.654321,-20.601276,-5,-0.015556,35.001525,0.090064,-0.080995
11.3,4.120105,99.651235,-20.600526,-5,-0.015694,35.001542,0.090333,-0.081887
11.4,4.119956,99.648148,-20.59978,-5,-0.015833,35.001558,0.090597,-0.082719
11.5,4.119808,99.645062,-20.59904,-5,-0.015972,35.001572,0.090857,-0.083496
11.6,4.119661,99.641975,-20.598303,-5,-0.016111,35.001586,0.091112,-0.084222
11.7,4.119514,99.638889,-20.597571,-5,-0.01625,35.001599,0.091363,-0.084902
11.8,4.119369,99.635802,-20.596844,-5,-0.016389,35.001611,0.09161,-0.08554
11.9,4.119224,99.632716,-20.59612,-5,-0.016528,35.001622,0.091852,-0.086141
12,4.11908,99.62963,-20.595401,-5,-0.016667,35.001633,0.092091,-0.086706
12.1,4.118937,99.626543,-20.594686,-5,-0.016806,35.001643,0.092325,-0.087239
12.2,4.118795,99.623457,-20.593974,-5,-0.016944,35.001652,0.092555,-0.087744
12.3,4.118653,99.62037,-20.593267,-5,-0.017083,35.001661,0.092781,-0.088221
12.4,4.118513,99.617284,-20.592563,-5,-0.017222,35.00167,0.093004,-0.088674
12.5,4.118373,99.614198,-20.591863,-5,-0.017361,35.001678,0.093223,-0.089105
12.6,4.118233,99.611111,-20.591167,-5,-0.0175,35.001685,0.093438,-0.089514
12.7,4.118095,99.608025,-20.590475,-5,-0.017639,35.001693,0.09365,-0.089905
12.8,4.117957,99.604938,-20.589786,-5,-0.017778,35.0017,0.093858,-0.090278
12.9,4.11782,99.601852,-20.5891,-5,-0.017917,35.001707,0.094062,-0.090635
13,4.117684,99.598765,-20.588418,-5,-0.018056,35.001713,0.094263,-0.090977
13.1,4.117548,99.595679,-20.587739,-5,-0.018194,35.001719,0.094461,-0.091306
13.2,4.117413,99.592593,-20.587063,-5,-0.018333,35.001725,0.094656,-0.091621
13.3,4.117278,99.589506,-20.586391,-5,-0.018472,35.001731,0.094848,-0.091925
13.4,4.117144,99.58642,-20.585721,-5,-0.018611,35.001736,0.095036,-0.092217
13.5,4.117011,99.583333,-20.585055,-5,-0.01875,35.001742,0.095221,-0.0925
13.6,4.116878,99.580247,-20.584391,-5,-0.018889,35.001747,0.095404,-0.092773
13.7,4.116746,99.57716,-20.583731,-5,-0.019028,35.001752,0.095583,-0.093036
13.8,4.116615,99.574074,-20.583074,-5,-0.019167,35.001757,0.09576,-0.093292
13.9,4.116484,99.570988,-20.582419,-5,-0.019306,35.001761,0.095933,-0.09354
14,4.116353,99.567901,-20.581767,-5,-0.019444,35.001766,0.096104,-0.09378
14.1,4.116224,99.564815,-20.581118,-5,-0.019583,35.00177,0.096272,-0.094014
14.2,4.116094,99.561728,-20.580471,-5,-0.019722,35.001774,0.096438,-0.094241
14.3,4.115965,99.558642,-20.579827,-5,-0.019861,35.001779,0.096601,-0.094462
14.4,4.115837,99.555556,-20.579186,-5,-0.02,35.001783,0.096761,-0.094677
14.5,4.115709,99.552469,-20.578547,-5,-0.020139,35.001787,0.096919,-0.094887
14.6,4.115582,99.549383,-20.57791,-5,-0.020278,35.001791,0.097075,-0.095092
14.7,4.115455,99.546296,-20.577276,-5,-0.020417,35.001794,0.097228,-0.095291
14.8,4.115329,99.54321,-20.576644,-5,-0.020556,35.001798,0.097379,-0.095487
14.9,4.115203,99.540123,-20.576015,-5,-0.020694,35.001802,0.097527,-0.095677
15,4.115078,99.537037,-20.575388,-5,-0.020833,35.001805,0.097673,-0.095864
15.1,4.114953,99.533951,-20.574763,-5,-0.020972,35.001808,0.097817,-0.096046
15.2,4.114828,99.530864,-20.57414,-5,-0.021111,35.001812,0.097959,-0.096225
15.3,4.114704,99.527778,-20.573519,-5,-0.02125,35.001815,0.098099,-0.0964
15.4,4.11458,99.524691,-20.5729,-5,-0.021389,35.001818,0.098236,-0.096571
15.5,4.114457,99.521605,-20.572284,-5,-0.021528,35.001822,0.098372,-0.09674
15.6,4.114334,99.518519,-20.571669,-5,-0.021667,35.001825,0.098506,-0.096904
15.7,4.114211,99.515432,-20.571057,-5,-0.021806,35.001828,0.098637,-0.097066
15.8,4.114089,99.512346,-20.570446,-5,-0.021944,35.001831,0.098767,-0.097225
15.9,4.113967,99.509259,-20.569837,-5,-0.022083,35.001834,0.098895,-0.097381
16,4.113846,99.506173,-20.56923,-5,-0.022222,35.001836,0.099021,-0.097534
16.1,4.113725,99.503086,-20.568625,-5,-0.022361,35.001839,0.099145,-0.097684
16.2,4.113604,99.5,-20.568022,-5,-0.0225,35.001842,0.099267,-0.097831
16.3,4.113503,99.496914,-20.567513,-5,-0.022639,35.001845,0.099367,-0.097975
16.4,4.113401,99.493827,-20.567006,-5,-0.022778,35.001847,0.099464,-0.098115
16.5,4.1133,99.490741,-20.566501,-5,-0.022917,35.00185,0.09956,-0.098251
16.6,4.113199,99.487654,-20.565997,-5,-0.023056,35.001852,0.099655,-0.098382
16.7,4.113099,99.484568,-20.565495,-5,-0.023194,35.001855,0.099748,-0.09851
16.8,4.112999,99.481481,-20.564995,-5,-0.023333,35.001857,0.099839,-0.098635
16.9,4.112899,99.478395,-20.564496,-5,-0.023472,35.00186,0.099929,-0.098756
17,4.1128,99.475309,-20.563999,-5,-0.023611,35.001862,0.100017,-0.098874
17.1,4.112701,99.472222,-20.563503,-5,-0.02375,35.001864,0.100104,-0.098989
17.2,4.112602,99.469136,-20.563008,-5,-0.023889,35.001866,0.100189,-0.099101
17.3,4.112503,99.466049,-20.562515,-5,-0.024028,35.001868,0.100273,-0.099211
17.4,4.112405,99.462963,-20.562024,-5,-0.024167,35.00187,0.100355,-0.099318
17.5,4.112307,99.459877,-20.561534,-5,-0.024306,35.001872,0.100436,-0.099422
17.6,4.112209,99.45679,-20.561045,-5,-0.024444,35.001874,0.100516,-0.099525
17.7,4.112111,99.453704,-20.560557,-5,-0.024583,35.001876,0.100595,-0.099625
17.8,4.112014,99.450617,-20.560071,-5,-0.024722,35.001878,0.100672,-0.099722
17.9,4.111917,99.447531,-20.559586,-5,-0.024861,35.00188,0.100748,-0.099818
18,4.11182,99.444444,-20.559102,-5,-0.025,35.001881,0.100822,-0.099912
18.1,4.111724,99.441358,-20.558619,-5,-0.025139,35.001883,0.100896,-0.100004
18.2,4.111628,99.438272,-20.558138,-5,-0.025278,35.001885,0.100968,-0.100094
18.3,4.111532,99.435185,-20.557658,-5,-0.025417,35.001886,0.101039,-0.100182
18.4,4.111436,99.432099,-20.557178,-5,-0.025556,35.001888,0.101109,-0.100269
18.5,4.11134,99.429012,-20.556701,-5,-0.025694,35.00189,0.101178,-0.100353
18.6,4.111245,99.425926,-20.556224,-5,-0.025833,35.001891,0.101246,-0.100437
18.7,4.11115,99.42284,-20.555748,-5,-0.025972,35.001893,0.101312,-0.100518
18.8,4.111055,99.419753,-20.555273,-5,-0.026111,35.001894,0.101378,-0.100599
18.9,4.11096,99.416667,-20.554799,-5,-0.02625,35.001896,0.101442,-0.100677
19,4.110865,99.41358,-20.554327,-5,-0.026389,35.001897,0.101506,-0.100755
19.1,4.110771,99.410494,-20.553855,-5,-0.026528,35.001899,0.101568,-0.100831
19.2,4.110677,99.407407,-20.553384,-5,-0.026667,35.0019,0.10163,-0.100905
19.3,4.110583,99.404321,-20.552915,-5,-0.026806,35.001901,0.101691,-0.100978
19.4,4.110489,99.401235,-20.552446,-5,-0.026944,35.001903,0.10175,-0.10105
19.5,4.110396,99.398148,-20.551978,-5,-0.027083,35.001904,0.101809,-0.101121
19.6,4.110302,99.395062,-20.551511,-5,-0.027222,35.001905,0.101867,-0.101191
19.7,4.110209,99.391975,-20.551045,-5,-0.027361,35.001907,0.101924,-0.101259
19.8,4.110116,99.388889,-20.550579,-5,-0.0275,35.001908,0.10198,-0.101326
19.9,4.110023,99.385802,-20.550115,-5,-0.027639,35.001909,0.102035,-0.101392
20,4.10993,99.382716,-20.549651,-5,-0.027778,35.00191,0.10209,-0.101457
20.1,4.109838,99.37963,-20.549189,-5,-0.027917,35.001912,0.102143,-0.101521
20.2,4.109745,99.376543,-20.548727,-5,-0.028056,35.001913,0.102196,-0.101584
20.3,4.109653,99.373457,-20.548265,-5,-0.028194,35.001914,0.102248,-0.101646
20.4,4.109561,99.37037,-20.547805,-5,-0.028333,35.001915,0.102299,-0.101707
20.5,4.109469,99.367284,-20.547345,-5,-0.028472,35.001916,0.10235,-0.101767
20.6,4.109377,99.364198,-20.546886,-5,-0.028611,35.001917,0.1024,-0.101826
20.7,4.109286,99.361111,-20.546428,-5,-0.02875,35.001918,0.102449,-0.101884
20.8,4.109194,99.358025,-20.545971,-5,-0.028889,35.001919,0.102497,-0.101941
20.9,4.109103,99.354938,-20.545514,-5,-0.029028,35.001921,0.102545,-0.101997
21,4.109012,99.351852,-20.545058,-5,-0.029167,35.001922,0.102592,-0.102053
21.1,4.108921,99.348765,-20.544603,-5,-0.029306,35.001923,0.102638,-0.102107
21.2,4.10883,99.345679,-20.544148,-5,-0.029444,35.001924,0.102684,-0.102161
21.3,4.108739,99.342593,-20.543694,-5,-0.029583,35.001925,0.102729,-0.102214
21.4,4.108648,99.339506,-20.54324,-5,-0.029722,35.001926,0.102773,-0.102266
21.5,4.108557,99.33642,-20.542787,-5,-0.029861,35.001927,0.102817,-0.102317
21.6,4.108467,99.333333,-20.542335,-5,-0.03,35.001928,0.10286,-0.102368
21.7,4.108377,99.330247,-20.541883,-5,-0.030139,35.001928,0.102902,-0.102417
21.8,4.108286,99.32716,-20.541432,-5,-0.030278,35.001929,0.102944,-0.102467
21.9,4.108196,99.324074,-20.540982,-5,-0.030417,35.00193,0.102986,-0.102515
22,4.108106,99.320988,-20.540532,-5,-0.030556,35.001931,0.103026,-0.102563
22.1,4.108016,99.317901,-20.540082,-5,-0.030694,35.001932,0.103067,-0.102609
22.2,4.107927,99.314815,-20.539634,-5,-0.030833,35.001933,0.103106,-0.102656
22.3,4.107837,99.311728,-20.539185,-5,-0.030972,35.001934,0.103145,-0.102701
22.4,4.107747,99.308642,-20.538737,-5,-0.031111,35.001935,0.103184,-0.102746
22.5,4.107658,99.305556,-20.53829,-5,-0.03125,35.001935,0.103222,-0.102791
22.6,4.107569,99.302469,-20.537843,-5,-0.031389,35.001936,0.10326,-0.102834
22.7,4.107479,99.299383,-20.537397,-5,-0.031528,35.001937,0.103297,-0.102877
22.8,4.10739,99.296296,-20.536951,-5,-0.031667,35.001938,0.103334,-0.10292
22.9,4.107301,99.29321,-20.536506,-5,-0.031806,35.001939,0.10337,-0.102962
23,4.107212,99.290123,-20.536061,-5,-0.031944,35.001939,0.103406,-0.103003
23.1,4.107123,99.287037,-20.535617,-5,-0.032083,35.00194,0.103441,-0.103044
23.2,4.107035,99.283951,-20.535173,-5,-0.032222,35.001941,0.103476,-0.103084
23.3,4.106946,99.280864,-20.534729,-5,-0.032361,35.001942,0.10351,-0.103124
23.4,4.106857,99.277778,-20.534286,-5,-0.0325,35.001942,0.103544,-0.103163
23.5,4.106769,99.274691,-20.533843,-5,-0.032639,35.001943,0.103578,-0.103201
23.6,4.10668,99.271605,-20.533401,-5,-0.032778,35.001944,0.103611,-0.10324
23.7,4.106592,99.268519,-20.532959,-5,-0.032917,35.001945,0.103644,-0.103277
23.8,4.106504,99.265432,-20.532518,-5,-0.033056,35.001945,0.103676,-0.103314
23.9,4.106415,99.262346,-20.532076,-5,-0.033194,35.001946,0.103708,-0.103351
24,4.106327,99.259259,-20.531636,-5,-0.033333,35.001947,0.103739,-0.103387
24.1,4.106239,99.256173,-20.531195,-5,-0.033472,35.001947,0.103771,-0.103423
24.2,4.106151,99.253086,-20.530755,-5,-0.033611,35.001948,0.103801,-0.103458
24.3,4.106063,99.25,-20.530316,-5,-0.03375,35.001949,0.103832,-0.103493
24.4,4.105975,99.246914,-20.529877,-5,-0.033889,35.001949,0.103862,-0.103527
24.5,4.105888,99.243827,-20.529438,-5,-0.034028,35.00195,0.103892,-0.103561
24.6,4.1058,99.240741,-20.528999,-5,-0.034167,35.001951,0.103921,-0.103595
24.7,4.105712,99.237654,-20.528561,-5,-0.034306,35.001951,0.10395,-0.103628
24.8,4.105625,99.234568,-20.528123,-5,-0.034444,35.001952,0.103979,-0.10366
24.9,4.105537,99.231481,-20.527685,-5,-0.034583,35.001952,0.104007,-0.103693
25,4.10545,99.228395,-20.527248,-5,-0.034722,35.001953,0.104036,-0.103725
25.1,4.105362,99.225309,-20.526811,-5,-0.034861,35.001954,0.104063,-0.103756
25.2,4.105275,99.222222,-20.526375,-5,-0.035,35.001954,0.104091,-0.103787
25.3,4.105188,99.219136,-20.525938,-5,-0.035139,35.001955,0.104118,-0.103818
25.4,4.1051,99.216049,-20.525502,-5,-0.035278,35.001955,0.104145,-0.103848
25.5,4.105013,99.212963,-20.525066,-5,-0.035417,35.001956,0.104172,-0.103878
25.6,4.104926,99.209877,-20.524631,-5,-0.035556,35.001957,0.104198,-0.103908
25.7,4.104839,99.20679,-20.524196,-5,-0.035694,35.001957,0.104224,-0.103937
25.8,4.104752,99.203704,-20.523761,-5,-0.035833,35.001958,0.10425,-0.103967
25.9,4.104665,99.200617,-20.523326,-5,-0.035972,35.001958,0.104275,-0.103995
26,4.104578,99.197531,-20.522892,-5,-0.036111,35.001959,0.1043,-0.104024
26.1,4.104492,99.194444,-20.522458,-5,-0.03625,35.001959,0.104325,-0.104052
26.2,4.104405,99.191358,-20.522024,-5,-0.036389,35.00196,0.10435,-0.104079
26.3,4.104318,99.188272,-20.52159,-5,-0.036528,35.00196,0.104375,-0.104107
26.4,4.104231,99.185185,-20.521157,-5,-0.036667,35.001961,0.104399,-0.104134
26.5,4.104145,99.182099,-20.520723,-5,-0.036806,35.001961,0.104423,-0.104161
26.6,4.104058,99.179012,-20.52029,-5,-0.036944,35.001962,0.104447,-0.104187
26.7,4.103972,99.175926,-20.519858,-5,-0.037083,35.001962,0.10447,-0.104214
26.8,4.103885,99.17284,-20.519425,-5,-0.037222,35.001963,0.104494,-0.10424
26.9,4.103799,99.169753,-20.518993,-5,-0.037361,35.001963,0.104517,-0.104266
27,4.103712,99.166667,-20.518561,-5,-0.0375,35.001964,0.10454,-0.104291
27.1,4.103626,99.16358,-20.518129,-5,-0.037639,35.001964,0.104562,-0.104316
27.2,4.10354,99.160494,-20.517698,-5,-0.037778,35.001965,0.104585,-0.104341
27.3,4.103453,99.157407,-20.517266,-5,-0.037917,35.001965,0.104607,-0.104366
27.4,4.103367,99.154321,-20.516835,-5,-0.038056,35.001966,0.104629,-0.10439
27.5,4.103281,99.151235,-20.516404,-5,-0.038194,35.001966,0.104651,-0.104415
27.6,4.103195,99.148148,-20.515973,-5,-0.038333,35.001967,0.104673,-0.104439
27.7,4.103109,99.145062,-20.515543,-5,-0.038472,35.001967,0.104694,-0.104462
27.8,4.103022,99.141975,-20.515112,-5,-0.038611,35.001967,0.104715,-0.104486
27.9,4.102936,99.138889,-20.514682,-5,-0.03875,35.001968,0.104736,-0.104509
28,4.10285,99.135802,-20.514252,-5,-0.038889,35.001968,0.104757,-0.104532
28.1,4.102764,99.132716,-20.513822,-5,-0.039028,35.001969,0.104778,-0.104555
28.2,4.102678,99.12963,-20.513392,-5,-0.039167,35.001969,0.104799,-0.104578
28.3,4.102593,99.126543,-20.512963,-5,-0.039306,35.00197,0.104819,-0.1046
28.4,4.102507,99.123457,-20.512533,-5,-0.039444,35.00197,0.104839,-0.104622
28.5,4.102421,99.12037,-20.512104,-5,-0.039583,35.00197,0.104859,-0.104644
28.6,4.102335,99.117284,-20.511675,-5,-0.039722,35.001971,0.104879,-0.104666
28.7,4.102249,99.114198,-20.511246,-5,-0.039861,35.001971,0.104899,-0.104688
28.8,4.102164,99.111111,-20.510818,-5,-0.04,35.001972,0.104918,-0.104709
28.9,4.102078,99.108025,-20.510389,-5,-0.040139,35.001972,0.104938,-0.10473
29,4.101992,99.104938,-20.509961,-5,-0.040278,35.001972,0.104957,-0.104751
29.1,4.101907,99.101852,-20.509533,-5,-0.040417,35.001973,0.104976,-0.104772
29.2,4.101821,99.098765,-20.509104,-5,-0.040556,35.001973,0.104995,-0.104793
29.3,4.101735,99.095679,-20.508677,-5,-0.040694,35.001974,0.105014,-0.104813
29.4,4.10165,99.092593,-20.508249,-5,-0.040833,35.001974,0.105032,-0.104834
29.5,4.101564,99.089506,-20.507821,-5,-0.040972,35.001974,0.105051,-0.104854
29.6,4.101479,99.08642,-20.507394,-5,-0.041111,35.001975,0.105069,-0.104874
29.7,4.101393,99.083333,-20.506966,-5,-0.04125,35.001975,0.105088,-0.104894
29.8,4.101308,99.080247,-20.506539,-5,-0.041389,35.001975,0.105106,-0.104913
29.9,4.101222,99.07716,-20.506112,-5,-0.041528,35.001976,0.105124,-0.104933
30,4.101137,99.074074,-20.505685,-5,-0.041667,35.001976,0.105141,-0.104952
30.1,4.101052,99.070988,-20.505258,-5,-0.041806,35.001977,0.105159,-0.104972
30.2,4.100966,99.067901,-20.504831,-5,-0.041944,35.001977,0.105177,-0.104991
30.3,4.100881,99.064815,-20.504404,-5,-0.042083,35.001977,0.105194,-0.105009
30.4,4.100796,99.061728,-20.503978,-5,-0.042222,35.001978,0.105212,-0.105028
30.5,4.10071,99.058642,-20.503552,-5,-0.042361,35.001978,0.105229,-0.105047
30.6,4.100625,99.055556,-20.503125,-5,-0.0425,35.001978,0.105246,-0.105065
30.7,4.10054,99.052469,-20.502699,-5,-0.042639,35.001979,0.105263,-0.105084
30.8,4.100455,99.049383,-20.502273,-5,-0.042778,35.001979,0.10528,-0.105102
