# Configuration: STAG 12 Pack (Pack 3S4P) @ 30.0A
# Output Level: Pack (scaled by series/parallel)
Time [s],Voltage [V],SOC [%],Power [W],Current [A],Charge [Ah],Temperature [°C],Heat Generation [W],Cooling Power [W]
80.4,12.018508,96.277778,-360.555233,-30,-0.67,25.010096,6.437861,-6.433983
80.5,12.01834,96.273148,-360.550193,-30,-0.670833,25.010096,6.438263,-6.434379
80.6,12.018172,96.268519,-360.545152,-30,-0.671667,25.010097,6.438666,-6.434775
80.7,12.018004,96.263889,-360.540111,-30,-0.6725,25.010098,6.43907,-6.435172
80.8,12.017836,96.259259,-360.535069,-30,-0.673333,25.010098,6.439474,-6.43557
80.9,12.017668,96.25463,-360.530026,-30,-0.674167,25.010099,6.439879,-6.435968
81,12.017499,96.25,-360.524983,-30,-0.675,25.010099,6.440284,-6.436367
81.1,12.017331,96.24537,-360.519939,-30,-0.675833,25.0101,6.44069,-6.436767
81.2,12.017163,96.240741,-360.514895,-30,-0.676667,25.010101,6.441097,-6.437167
81.3,12.016995,96.236111,-360.50985,-30,-0.6775,25.010101,6.441504,-6.437568
81.4,12.016827,96.231481,-360.504804,-30,-0.678333,25.010102,6.441912,-6.43797
81.5,12.016659,96.226852,-360.499758,-30,-0.679167,25.010103,6.44232,-6.438372
81.6,12.01649,96.222222,-360.494711,-30,-0.68,25.010103,6.442729,-6.438775
81.7,12.016322,96.217593,-360.489664,-30,-0.680833,25.010104,6.443139,-6.439178
81.8,12.016154,96.212963,-360.484616,-30,-0.681667,25.010104,6.443549,-6.439582
81.9,12.015986,96.208333,-360.479567,-30,-0.6825,25.010105,6.44396,-6.439987
82,12.015817,96.203704,-360.474518,-30,-0.683333,25.010106,6.444372,-6.440392
82.1,12.015649,96.199074,-360.469468,-30,-0.684167,25.010106,6.444784,-6.440798
82.2,12.015481,96.194444,-360.464417,-30,-0.685,25.010107,6.445197,-6.441205
82.3,12.015312,96.189815,-360.459365,-30,-0.685833,25.010108,6.445611,-6.441612
82.4,12.015144,96.185185,-360.454313,-30,-0.686667,25.010108,6.446025,-6.44202
82.5,12.014975,96.180556,-360.449261,-30,-0.6875,25.010109,6.44644,-6.442429
82.6,12.014807,96.175926,-360.444208,-30,-0.688333,25.01011,6.446856,-6.442838
82.7,12.014638,96.171296,-360.439154,-30,-0.689167,25.01011,6.447272,-6.443248
82.8,12.01447,96.166667,-360.434099,-30,-0.69,25.010111,6.447689,-6.443659
82.9,12.014301,96.162037,-360.429044,-30,-0.690833,25.010111,6.448106,-6.44407
83,12.014133,96.157407,-360.423988,-30,-0.691667,25.010112,6.448525,-6.444482
83.1,12.013964,96.152778,-360.418931,-30,-0.6925,25.010113,6.448943,-6.444894
83.2,12.013796,96.148148,-360.413873,-30,-0.693333,25.010113,6.449363,-6.445307
83.3,12.013627,96.143519,-360.408815,-30,-0.694167,25.010114,6.449783,-6.445721
83.4,12.013459,96.138889,-360.403757,-30,-0.695,25.010115,6.450204,-6.446136
83.5,12.01329,96.134259,-360.398697,-30,-0.695833,25.010115,6.450626,-6.446551
83.6,12.013121,96.12963,-360.393637,-30,-0.696667,25.010116,6.451048,-6.446967
83.7,12.012953,96.125,-360.388576,-30,-0.6975,25.010117,6.451471,-6.447383
83.8,12.012784,96.12037,-360.383515,-30,-0.698333,25.010117,6.451895,-6.4478
83.9,12.012615,96.115741,-360.378453,-30,-0.699167,25.010118,6.45232,-6.448218
84,12.012446,96.111111,-360.37339,-30,-0.7,25.010119,6.452745,-6.448636
84.1,12.012278,96.106481,-360.368326,-30,-0.700833,25.010119,6.45317,-6.449056
84.2,12.012109,96.101852,-360.363262,-30,-0.701667,25.01012,6.453597,-6.449475
84.3,12.01194,96.097222,-360.358197,-30,-0.7025,25.010121,6.454024,-6.449896
84.4,12.011771,96.092593,-360.353131,-30,-0.703333,25.010121,6.454452,-6.450317
84.5,12.011602,96.087963,-360.348065,-30,-0.704167,25.010122,6.454881,-6.450739
84.6,12.011433,96.083333,-360.342998,-30,-0.705,25.010123,6.45531,-6.451162
84.7,12.011264,96.078704,-360.33793,-30,-0.705833,25.010123,6.45574,-6.451585
84.8,12.011095,96.074074,-360.332861,-30,-0.706667,25.010124,6.456171,-6.452009
84.9,12.010926,96.069444,-360.327792,-30,-0.7075,25.010125,6.456603,-6.452434
85,12.010757,96.064815,-360.322722,-30,-0.708333,25.010125,6.457035,-6.452859
85.1,12.010588,96.060185,-360.317651,-30,-0.709167,25.010126,6.457468,-6.453285
85.2,12.010419,96.055556,-360.31258,-30,-0.71,25.010127,6.457902,-6.453712
85.3,12.01025,96.050926,-360.307508,-30,-0.710833,25.010127,6.458336,-6.454139
85.4,12.010081,96.046296,-360.302435,-30,-0.711667,25.010128,6.458771,-6.454568
85.5,12.009912,96.041667,-360.297361,-30,-0.7125,25.010129,6.459207,-6.454996
85.6,12.009743,96.037037,-360.292287,-30,-0.713333,25.010129,6.459644,-6.455426
85.7,12.009574,96.032407,-360.287211,-30,-0.714167,25.01013,6.460081,-6.455856
85.8,12.009405,96.027778,-360.282136,-30,-0.715,25.010131,6.460519,-6.456287
85.9,12.009235,96.023148,-360.277059,-30,-0.715833,25.010131,6.460958,-6.456719
86,12.009066,96.018519,-360.271982,-30,-0.716667,25.010132,6.461398,-6.457152
86.1,12.008897,96.013889,-360.266903,-30,-0.7175,25.010133,6.461838,-6.457585
86.2,12.008727,96.009259,-360.261825,-30,-0.718333,25.010133,6.462279,-6.458019
86.3,12.008558,96.00463,-360.256745,-30,-0.719167,25.010134,6.462721,-6.458454
86.4,12.008389,96,-360.251665,-30,-0.72,25.010135,6.463164,-6.458889
86.5,12.008251,95.99537,-360.247515,-30,-0.720833,25.010135,6.463443,-6.459317
86.6,12.008112,95.990741,-360.243366,-30,-0.721667,25.010136,6.463723,-6.459731
86.7,12.007974,95.986111,-360.239216,-30,-0.7225,25.010137,6.464002,-6.460131
86.8,12.007836,95.981481,-360.235065,-30,-0.723333,25.010137,6.464283,-6.46052
86.9,12.007697,95.976852,-360.230915,-30,-0.724167,25.010138,6.464563,-6.460899
87,12.007559,95.972222,-360.226764,-30,-0.725,25.010138,6.464844,-6.461268
87.1,12.00742,95.967593,-360.222612,-30,-0.725833,25.010139,6.465126,-6.461628
87.2,12.007282,95.962963,-360.21846,-30,-0.726667,25.01014,6.465407,-6.461981
87.3,12.007144,95.958333,-360.214308,-30,-0.7275,25.01014,6.465689,-6.462327
87.4,12.007005,95.953704,-360.210156,-30,-0.728333,25.010141,6.465972,-6.462667
87.5,12.006867,95.949074,-360.206003,-30,-0.729167,25.010141,6.466255,-6.463001
87.6,12.006728,95.944444,-360.201849,-30,-0.73,25.010142,6.466538,-6.463331
87.7,12.00659,95.939815,-360.197696,-30,-0.730833,25.010142,6.466822,-6.463655
87.8,12.006451,95.935185,-360.193542,-30,-0.731667,25.010143,6.467106,-6.463976
87.9,12.006313,95.930556,-360.189387,-30,-0.7325,25.010143,6.46739,-6.464294
88,12.006174,95.925926,-360.185232,-30,-0.733333,25.010144,6.467675,-6.464608
88.1,12.006036,95.921296,-360.181077,-30,-0.734167,25.010144,6.46796,-6.464919
88.2,12.005897,95.916667,-360.176921,-30,-0.735,25.010145,6.468246,-6.465228
88.3,12.005759,95.912037,-360.172765,-30,-0.735833,25.010145,6.468532,-6.465535
88.4,12.00562,95.907407,-360.168608,-30,-0.736667,25.010146,6.468819,-6.465839
88.5,12.005482,95.902778,-360.164451,-30,-0.7375,25.010146,6.469106,-6.466142
88.6,12.005343,95.898148,-360.160293,-30,-0.738333,25.010147,6.469394,-6.466444
88.7,12.005205,95.893519,-360.156135,-30,-0.739167,25.010147,6.469682,-6.466744
88.8,12.005066,95.888889,-360.151977,-30,-0.74,25.010148,6.46997,-6.467043
88.9,12.004927,95.884259,-360.147818,-30,-0.740833,25.010148,6.470259,-6.467341
89,12.004789,95.87963,-360.143658,-30,-0.741667,25.010148,6.470548,-6.467638
89.1,12.00465,95.875,-360.139498,-30,-0.7425,25.010149,6.470838,-6.467934
89.2,12.004511,95.87037,-360.135338,-30,-0.743333,25.010149,6.471129,-6.46823
89.3,12.004373,95.865741,-360.131177,-30,-0.744167,25.01015,6.471419,-6.468525
89.4,12.004234,95.861111,-360.127016,-30,-0.745,25.01015,6.471711,-6.46882
89.5,12.004095,95.856481,-360.122854,-30,-0.745833,25.010151,6.472002,-6.469115
89.6,12.003956,95.851852,-360.118691,-30,-0.746667,25.010151,6.472295,-6.469409
89.7,12.003818,95.847222,-360.114529,-30,-0.7475,25.010152,6.472587,-6.469703
89.8,12.003679,95.842593,-360.110365,-30,-0.748333,25.010152,6.472881,-6.469997
89.9,12.00354,95.837963,-360.106201,-30,-0.749167,25.010153,6.473175,-6.470291
90,12.003401,95.833333,-360.102037,-30,-0.75,25.010153,6.473469,-6.470585
90.1,12.003262,95.828704,-360.097872,-30,-0.750833,25.010154,6.473764,-6.470879
90.2,12.003124,95.824074,-360.093707,-30,-0.751667,25.010154,6.474059,-6.471173
90.3,12.002985,95.819444,-360.089541,-30,-0.7525,25.010154,6.474355,-6.471467
90.4,12.002846,95.814815,-360.085374,-30,-0.753333,25.010155,6.474651,-6.471762
90.5,12.002707,95.810185,-360.081207,-30,-0.754167,25.010155,6.474948,-6.472057
90.6,12.002568,95.805556,-360.07704,-30,-0.755,25.010156,6.475246,-6.472351
90.7,12.002429,95.800926,-360.072872,-30,-0.755833,25.010156,6.475543,-6.472647
90.8,12.00229,95.796296,-360.068703,-30,-0.756667,25.010157,6.475842,-6.472942
90.9,12.002151,95.791667,-360.064534,-30,-0.7575,25.010157,6.476141,-6.473238
91,12.002012,95.787037,-360.060365,-30,-0.758333,25.010158,6.476441,-6.473534
91.1,12.001873,95.782407,-360.056194,-30,-0.759167,25.010158,6.476741,-6.473831
91.2,12.001734,95.777778,-360.052024,-30,-0.76,25.010159,6.477041,-6.474127
91.3,12.001595,95.773148,-360.047852,-30,-0.760833,25.010159,6.477343,-6.474425
91.4,12.001456,95.768519,-360.04368,-30,-0.761667,25.01016,6.477645,-6.474722
91.5,12.001317,95.763889,-360.039508,-30,-0.7625,25.01016,6.477947,-6.475021
91.6,12.001178,95.759259,-360.035335,-30,-0.763333,25.01016,6.47825,-6.475319
91.7,12.001039,95.75463,-360.031161,-30,-0.764167,25.010161,6.478553,-6.475618
91.8,12.0009,95.75,-360.026987,-30,-0.765,25.010161,6.478857,-6.475918
91.9,12.00076,95.74537,-360.022813,-30,-0.765833,25.010162,6.479162,-6.476218
92,12.000621,95.740741,-360.018637,-30,-0.766667,25.010162,6.479467,-6.476518
92.1,12.000482,95.736111,-360.014461,-30,-0.7675,25.010163,6.479773,-6.476819
92.2,12.000343,95.731481,-360.010285,-30,-0.768333,25.010163,6.480079,-6.47712
92.3,12.000204,95.726852,-360.006108,-30,-0.769167,25.010164,6.480386,-6.477422
92.4,12.000064,95.722222,-360.00193,-30,-0.77,25.010164,6.480694,-6.477725
92.5,11.999925,95.717593,-359.997752,-30,-0.770833,25.010165,6.481002,-6.478028
92.6,11.999786,95.712963,-359.993573,-30,-0.771667,25.010165,6.481311,-6.478331
92.7,11.999646,95.708333,-359.989394,-30,-0.7725,25.010166,6.48162,-6.478635
92.8,11.999507,95.703704,-359.985214,-30,-0.773333,25.010166,6.48193,-6.47894
92.9,11.999368,95.699074,-359.981033,-30,-0.774167,25.010167,6.482241,-6.479245
93,11.999228,95.694444,-359.976852,-30,-0.775,25.010167,6.482552,-6.479551
93.1,11.999089,95.689815,-359.97267,-30,-0.775833,25.010168,6.482863,-6.479857
93.2,11.99895,95.685185,-359.968488,-30,-0.776667,25.010168,6.483176,-6.480164
93.3,11.99881,95.680556,-359.964305,-30,-0.7775,25.010169,6.483489,-6.480471
93.4,11.998671,95.675926,-359.960121,-30,-0.778333,25.010169,6.483802,-6.480779
93.5,11.998531,95.671296,-359.955937,-30,-0.779167,25.01017,6.484116,-6.481087
93.6,11.998392,95.666667,-359.951752,-30,-0.78,25.01017,6.484431,-6.481396
93.7,11.998252,95.662037,-359.947567,-30,-0.780833,25.010171,6.484746,-6.481706
93.8,11.998113,95.657407,-359.943381,-30,-0.781667,25.010171,6.485062,-6.482016
93.9,11.997973,95.652778,-359.939194,-30,-0.7825,25.010171,6.485379,-6.482327
94,11.997834,95.648148,-359.935007,-30,-0.783333,25.010172,6.485696,-6.482639
94.1,11.997694,95.643519,-359.930819,-30,-0.784167,25.010172,6.486014,-6.482951
94.2,11.997554,95.638889,-359.92663,-30,-0.785,25.010173,6.486333,-6.483263
94.3,11.997415,95.634259,-359.922441,-30,-0.785833,25.010173,6.486652,-6.483577
94.4,11.997275,95.62963,-359.918251,-30,-0.786667,25.010174,6.486972,-6.48389
94.5,11.997135,95.625,-359.914061,-30,-0.7875,25.010174,6.487292,-6.484205
94.6,11.996996,95.62037,-359.909869,-30,-0.788333,25.010175,6.487613,-6.48452
94.7,11.996856,95.615741,-359.905678,-30,-0.789167,25.010175,6.487935,-6.484836
94.8,11.996716,95.611111,-359.901485,-30,-0.79,25.010176,6.488257,-6.485152
94.9,11.996576,95.606481,-359.897292,-30,-0.790833,25.010176,6.48858,-6.485469
95,11.996437,95.601852,-359.893099,-30,-0.791667,25.010177,6.488904,-6.485786
95.1,11.996297,95.597222,-359.888904,-30,-0.7925,25.010177,6.489228,-6.486104
95.2,11.996157,95.592593,-359.884709,-30,-0.793333,25.010178,6.489553,-6.486423
95.3,11.996017,95.587963,-359.880514,-30,-0.794167,25.010178,6.489879,-6.486743
95.4,11.995877,95.583333,-359.876317,-30,-0.795,25.010179,6.490205,-6.487063
95.5,11.995737,95.578704,-359.87212,-30,-0.795833,25.010179,6.490532,-6.487383
95.6,11.995597,95.574074,-359.867923,-30,-0.796667,25.01018,6.490859,-6.487705
95.7,11.995457,95.569444,-359.863725,-30,-0.7975,25.01018,6.491187,-6.488026
95.8,11.995318,95.564815,-359.859526,-30,-0.798333,25.010181,6.491516,-6.488349
95.9,11.995178,95.560185,-359.855326,-30,-0.799167,25.010181,6.491846,-6.488672
96,11.995038,95.555556,-359.851126,-30,-0.8,25.010182,6.492176,-6.488996
96.1,11.994897,95.550926,-359.846925,-30,-0.800833,25.010182,6.492507,-6.489321
96.2,11.994757,95.546296,-359.842723,-30,-0.801667,25.010183,6.492838,-6.489646
96.3,11.994617,95.541667,-359.838521,-30,-0.8025,25.010183,6.49317,-6.489972
96.4,11.994477,95.537037,-359.834318,-30,-0.803333,25.010184,6.493503,-6.490298
96.5,11.994337,95.532407,-359.830115,-30,-0.804167,25.010185,6.493837,-6.490625
96.6,11.994197,95.527778,-359.82591,-30,-0.805,25.010185,6.494171,-6.490953
96.7,11.994057,95.523148,-359.821705,-30,-0.805833,25.010186,6.494506,-6.491281
96.8,11.993917,95.518519,-359.8175,-30,-0.806667,25.010186,6.494841,-6.49161
96.9,11.993776,95.513889,-359.813293,-30,-0.8075,25.010187,6.495178,-6.49194
97,11.993636,95.509259,-359.809086,-30,-0.808333,25.010187,6.495515,-6.49227
97.1,11.993496,95.50463,-359.804879,-30,-0.809167,25.010188,6.495852,-6.492602
97.2,11.993356,95.5,-359.80067,-30,-0.81,25.010188,6.49619,-6.492933
97.3,11.993224,95.49537,-359.796714,-30,-0.810833,25.010189,6.496945,-6.493286
97.4,11.993092,95.490741,-359.792758,-30,-0.811667,25.010189,6.4977,-6.493677
97.5,11.99296,95.486111,-359.788801,-30,-0.8125,25.01019,6.498455,-6.494105
97.6,11.992828,95.481481,-359.784845,-30,-0.813333,25.010191,6.49921,-6.494563
97.7,11.992696,95.476852,-359.780887,-30,-0.814167,25.010191,6.499966,-6.495051
97.8,11.992564,95.472222,-359.77693,-30,-0.815,25.010192,6.500722,-6.495565
97.9,11.992432,95.467593,-359.772972,-30,-0.815833,25.010193,6.501479,-6.496102
98,11.9923,95.462963,-359.769014,-30,-0.816667,25.010194,6.502235,-6.49666
98.1,11.992169,95.458333,-359.765055,-30,-0.8175,25.010195,6.502992,-6.497238
98.2,11.992037,95.453704,-359.761096,-30,-0.818333,25.010196,6.50375,-6.497833
98.3,11.991905,95.449074,-359.757137,-30,-0.819167,25.010197,6.504507,-6.498444
98.4,11.991773,95.444444,-359.753178,-30,-0.82,25.010198,6.505266,-6.499069
98.5,11.991641,95.439815,-359.749218,-30,-0.820833,25.010199,6.506024,-6.499707
98.6,11.991509,95.435185,-359.745257,-30,-0.821667,25.0102,6.506783,-6.500357
98.7,11.991377,95.430556,-359.741297,-30,-0.8225,25.010201,6.507542,-6.501017
98.8,11.991245,95.425926,-359.737336,-30,-0.823333,25.010202,6.508301,-6.501687
98.9,11.991112,95.421296,-359.733374,-30,-0.824167,25.010203,6.509061,-6.502365
99,11.99098,95.416667,-359.729413,-30,-0.825,25.010204,6.509822,-6.503052
99.1,11.990848,95.412037,-359.72545,-30,-0.825833,25.010205,6.510582,-6.503745
99.2,11.990716,95.407407,-359.721488,-30,-0.826667,25.010206,6.511343,-6.504445
99.3,11.990584,95.402778,-359.717525,-30,-0.8275,25.010207,6.512105,-6.505152
99.4,11.990452,95.398148,-359.713562,-30,-0.828333,25.010208,6.512867,-6.505863
99.5,11.99032,95.393519,-359.709598,-30,-0.829167,25.01021,6.513629,-6.506579
99.6,11.990188,95.388889,-359.705634,-30,-0.83,25.010211,6.514391,-6.5073
99.7,11.990056,95.384259,-359.701669,-30,-0.830833,25.010212,6.515154,-6.508025
99.8,11.989923,95.37963,-359.697704,-30,-0.831667,25.010213,6.515918,-6.508754
99.9,11.989791,95.375,-359.693739,-30,-0.8325,25.010214,6.516682,-6.509486
100,11.989659,95.37037,-359.689773,-30,-0.833333,25.010215,6.517446,-6.510221
100.1,11.989527,95.365741,-359.685807,-30,-0.834167,25.010216,6.518211,-6.510959
100.2,11.989395,95.361111,-359.68184,-30,-0.835,25.010218,6.518976,-6.511699
100.3,11.989262,95.356481,-359.677873,-30,-0.835833,25.010219,6.519742,-6.512442
100.4,11.98913,95.351852,-359.673906,-30,-0.836667,25.01022,6.520508,-6.513188
100.5,11.988998,95.347222,-359.669938,-30,-0.8375,25.010221,6.521274,-6.513935
100.6,11.988866,95.342593,-359.665969,-30,-0.838333,25.010222,6.522041,-6.514684
100.7,11.988733,95.337963,-359.662,-30,-0.839167,25.010223,6.522809,-6.515435
100.8,11.988601,95.333333,-359.658031,-30,-0.84,25.010225,6.523576,-6.516188
100.9,11.988469,95.328704,-359.654061,-30,-0.840833,25.010226,6.524345,-6.516942
101,11.988336,95.324074,-359.650091,-30,-0.841667,25.010227,6.525114,-6.517697
101.1,11.988204,95.319444,-359.64612,-30,-0.8425,25.010228,6.525883,-6.518454
101.2,11.988072,95.314815,-359.642149,-30,-0.843333,25.010229,6.526652,-6.519212
101.3,11.987939,95.310185,-359.638177,-30,-0.844167,25.010231,6.527423,-6.519971
101.4,11.987807,95.305556,-359.634205,-30,-0.845,25.010232,6.528193,-6.520731
101.5,11.987674,95.300926,-359.630232,-30,-0.845833,25.010233,6.528964,-6.521492
101.6,11.987542,95.296296,-359.626259,-30,-0.846667,25.010234,6.529736,-6.522255
101.7,11.98741,95.291667,-359.622286,-30,-0.8475,25.010235,6.530508,-6.523018
101.8,11.987277,95.287037,-359.618312,-30,-0.848333,25.010237,6.531281,-6.523782
101.9,11.987145,95.282407,-359.614337,-30,-0.849167,25.010238,6.532054,-6.524547
102,11.987012,95.277778,-359.610362,-30,-0.85,25.010239,6.532827,-6.525312
102.1,11.98688,95.273148,-359.606386,-30,-0.850833,25.01024,6.533602,-6.526079
102.2,11.986747,95.268519,-359.60241,-30,-0.851667,25.010241,6.534376,-6.526846
102.3,11.986614,95.263889,-359.598434,-30,-0.8525,25.010243,6.535151,-6.527614
102.4,11.986482,95.259259,-359.594457,-30,-0.853333,25.010244,6.535927,-6.528383
102.5,11.986349,95.25463,-359.590479,-30,-0.854167,25.010245,6.536703,-6.529152
102.6,11.986217,95.25,-359.586501,-30,-0.855,25.010246,6.537479,-6.529923
102.7,11.986084,95.24537,-359.582522,-30,-0.855833,25.010247,6.538257,-6.530693
102.8,11.985951,95.240741,-359.578543,-30,-0.856667,25.010249,6.539034,-6.531465
102.9,11.985819,95.236111,-359.574564,-30,-0.8575,25.01025,6.539812,-6.532237
103,11.985686,95.231481,-359.570583,-30,-0.858333,25.010251,6.540591,-6.533009
103.1,11.985553,95.226852,-359.566603,-30,-0.859167,25.010252,6.54137,-6.533783
103.2,11.985421,95.222222,-359.562622,-30,-0.86,25.010253,6.54215,-6.534556
103.3,11.985288,95.217593,-359.55864,-30,-0.860833,25.010255,6.54293,-6.535331
103.4,11.985155,95.212963,-359.554658,-30,-0.861667,25.010256,6.543711,-6.536106
103.5,11.985022,95.208333,-359.550675,-30,-0.8625,25.010257,6.544492,-6.536881
103.6,11.98489,95.203704,-359.546691,-30,-0.863333,25.010258,6.545274,-6.537658
103.7,11.984757,95.199074,-359.542708,-30,-0.864167,25.01026,6.546056,-6.538434
103.8,11.984624,95.194444,-359.538723,-30,-0.865,25.010261,6.546839,-6.539212
103.9,11.984491,95.189815,-359.534738,-30,-0.865833,25.010262,6.547623,-6.53999
104,11.984358,95.185185,-359.530753,-30,-0.866667,25.010263,6.548407,-6.540768
104.1,11.984226,95.180556,-359.526767,-30,-0.8675,25.010264,6.549191,-6.541547
104.2,11.984093,95.175926,-359.52278,-30,-0.868333,25.010266,6.549977,-6.542327
104.3,11.98396,95.171296,-359.518793,-30,-0.869167,25.010267,6.550762,-6.543107
104.4,11.983827,95.166667,-359.514805,-30,-0.87,25.010268,6.551548,-6.543888
104.5,11.983694,95.162037,-359.510817,-30,-0.870833,25.010269,6.552335,-6.544669
104.6,11.983561,95.157407,-359.506828,-30,-0.871667,25.010271,6.553123,-6.545451
104.7,11.983428,95.152778,-359.502839,-30,-0.8725,25.010272,6.55391,-6.546233
104.8,11.983295,95.148148,-359.498849,-30,-0.873333,25.010273,6.554699,-6.547016
104.9,11.983162,95.143519,-359.494858,-30,-0.874167,25.010274,6.555488,-6.5478
105,11.983029,95.138889,-359.490867,-30,-0.875,25.010275,6.556277,-6.548584
105.1,11.982896,95.134259,-359.486876,-30,-0.875833,25.010277,6.557068,-6.549368
105.2,11.982763,95.12963,-359.482883,-30,-0.876667,25.010278,6.557858,-6.550154
105.3,11.98263,95.125,-359.478891,-30,-0.8775,25.010279,6.55865,-6.550939
105.4,11.982497,95.12037,-359.474897,-30,-0.878333,25.01028,6.559441,-6.551726
105.5,11.982363,95.115741,-359.470903,-30,-0.879167,25.010282,6.560234,-6.552513
105.6,11.98223,95.111111,-359.466909,-30,-0.88,25.010283,6.561027,-6.5533
105.7,11.982097,95.106481,-359.462914,-30,-0.880833,25.010284,6.56182,-6.554088
105.8,11.981964,95.101852,-359.458918,-30,-0.881667,25.010285,6.562615,-6.554877
105.9,11.981831,95.097222,-359.454922,-30,-0.8825,25.010287,6.563409,-6.555666
106,11.981698,95.092593,-359.450925,-30,-0.883333,25.010288,6.564205,-6.556455
106.1,11.981564,95.087963,-359.446928,-30,-0.884167,25.010289,6.565,-6.557246
106.2,11.981431,95.083333,-359.44293,-30,-0.885,25.01029,6.565797,-6.558037
106.3,11.981298,95.078704,-359.438931,-30,-0.885833,25.010292,6.566594,-6.558828
106.4,11.981164,95.074074,-359.434932,-30,-0.886667,25.010293,6.567392,-6.55962
106.5,11.981031,95.069444,-359.430932,-30,-0.8875,25.010294,6.56819,-6.560413
106.6,11.980898,95.064815,-359.426932,-30,-0.888333,25.010295,6.568989,-6.561206
106.7,11.980764,95.060185,-359.422931,-30,-0.889167,25.010297,6.569788,-6.562
106.8,11.980631,95.055556,-359.418929,-30,-0.89,25.010298,6.570588,-6.562794
106.9,11.980498,95.050926,-359.414927,-30,-0.890833,25.010299,6.571389,-6.563589
107,11.980364,95.046296,-359.410925,-30,-0.891667,25.0103,6.57219,-6.564384
107.1,11.980231,95.041667,-359.406921,-30,-0.8925,25.010301,6.572992,-6.56518
107.2,11.980097,95.037037,-359.402917,-30,-0.893333,25.010303,6.573795,-6.565977
107.3,11.979964,95.032407,-359.398913,-30,-0.894167,25.010304,6.574598,-6.566774
107.4,11.97983,95.027778,-359.394908,-30,-0.895,25.010305,6.575401,-6.567572
107.5,11.979697,95.023148,-359.390902,-30,-0.895833,25.010307,6.576206,-6.568371
107.6,11.979563,95.018519,-359.386895,-30,-0.896667,25.010308,6.57701,-6.56917
107.7,11.97943,95.013889,-359.382889,-30,-0.8975,25.010309,6.577816,-6.569969
107.8,11.979296,95.009259,-359.378881,-30,-0.898333,25.01031,6.578622,-6.57077
107.9,11.979162,95.00463,-359.374873,-30,-0.899167,25.010312,6.579429,-6.57157
108,11.979029,95,-359.370864,-30,-0.9,25.010313,6.580236,-6.572372
108.1,11.978907,94.99537,-359.367213,-30,-0.900833,25.010314,6.581027,-6.573173
108.2,11.978785,94.990741,-359.363561,-30,-0.901667,25.010315,6.581818,-6.573973
108.3,11.978664,94.986111,-359.35991,-30,-0.9025,25.010317,6.58261,-6.574773
108.4,11.978542,94.981481,-359.356258,-30,-0.903333,25.010318,6.583402,-6.575571
108.5,11.97842,94.976852,-359.352606,-30,-0.904167,25.010319,6.584194,-6.576369
108.6,11.978298,94.972222,-359.348953,-30,-0.905,25.01032,6.584986,-6.577167
108.7,11.978177,94.967593,-359.345301,-30,-0.905833,25.010322,6.585779,-6.577964
108.8,11.978055,94.962963,-359.341648,-30,-0.906667,25.010323,6.586572,-6.57876
108.9,11.977933,94.958333,-359.337994,-30,-0.9075,25.010324,6.587365,-6.579557
109,11.977811,94.953704,-359.334341,-30,-0.908333,25.010325,6.588159,-6.580353
109.1,11.97769,94.949074,-359.330687,-30,-0.909167,25.010327,6.588953,-6.581148
109.2,11.977568,94.944444,-359.327033,-30,-0.91,25.010328,6.589747,-6.581944
109.3,11.977446,94.939815,-359.323378,-30,-0.910833,25.010329,6.590541,-6.582739
109.4,11.977324,94.935185,-359.319724,-30,-0.911667,25.01033,6.591336,-6.583535
109.5,11.977202,94.930556,-359.316068,-30,-0.9125,25.010332,6.592131,-6.58433
109.6,11.97708,94.925926,-359.312413,-30,-0.913333,25.010333,6.592927,-6.585125
109.7,11.976959,94.921296,-359.308757,-30,-0.914167,25.010334,6.593723,-6.585921
109.8,11.976837,94.916667,-359.305101,-30,-0.915,25.010335,6.594519,-6.586716
109.9,11.976715,94.912037,-359.301445,-30,-0.915833,25.010337,6.595315,-6.587512
110,11.976593,94.907407,-359.297788,-30,-0.916667,25.010338,6.596112,-6.588307
110.1,11.976471,94.902778,-359.294131,-30,-0.9175,25.010339,6.596909,-6.589103
110.2,11.976349,94.898148,-359.290473,-30,-0.918333,25.01034,6.597706,-6.589899
110.3,11.976227,94.893519,-359.286815,-30,-0.919167,25.010342,6.598504,-6.590695
110.4,11.976105,94.888889,-359.283157,-30,-0.92,25.010343,6.599302,-6.591491
110.5,11.975983,94.884259,-359.279499,-30,-0.920833,25.010344,6.600101,-6.592288
110.6,11.975861,94.87963,-359.27584,-30,-0.921667,25.010345,6.6009,-6.593084
110.7,11.975739,94.875,-359.27218,-30,-0.9225,25.010347,6.601699,-6.593881
110.8,11.975617,94.87037,-359.268521,-30,-0.923333,25.010348,6.602499,-6.594678
110.9,11.975495,94.865741,-359.264861,-30,-0.924167,25.010349,6.603299,-6.595476
111,11.975373,94.861111,-359.2612,-30,-0.925,25.01035,6.604099,-6.596273
111.1,11.975251,94.856481,-359.257539,-30,-0.925833,25.010352,6.6049,-6.597071
111.2,11.975129,94.851852,-359.253878,-30,-0.926667,25.010353,6.605702,-6.59787
111.3,11.975007,94.847222,-359.250216,-30,-0.9275,25.010354,6.606503,-6.598668
111.4,11.974885,94.842593,-359.246554,-30,-0.928333,25.010355,6.607305,-6.599467
