# Configuration: STAG 12 Pack (Pack 3S4P) @ 20.0A
# Output Level: Cell (raw cell values)
Time [s],Voltage [V],SOC [%],Power [W],Current [A],Charge [Ah],Temperature [°C],Heat Generation [W],Cooling Power [W]
3.8,4.130369,99.882716,-20.651844,-5,-0.005278,25.001742,0.111028,-0.092519
3.9,4.129966,99.87963,-20.649829,-5,-0.005417,25.001777,0.112538,-0.094388
4,4.129569,99.876543,-20.647846,-5,-0.005556,25.001812,0.114015,-0.09622
4.1,4.129179,99.873457,-20.645893,-5,-0.005694,25.001846,0.115462,-0.098016
4.2,4.128794,99.87037,-20.643971,-5,-0.005833,25.001879,0.116879,-0.099777
4.3,4.128416,99.867284,-20.642078,-5,-0.005972,25.001911,0.118266,-0.101503
4.4,4.128043,99.864198,-20.640214,-5,-0.006111,25.001943,0.119624,-0.103195
4.5,4.127676,99.861111,-20.638379,-5,-0.00625,25.001974,0.120954,-0.104853
4.6,4.127314,99.858025,-20.636571,-5,-0.006389,25.002005,0.122256,-0.106478
4.7,4.126958,99.854938,-20.63479,-5,-0.006528,25.002035,0.123531,-0.108071
4.8,4.126607,99.851852,-20.633036,-5,-0.006667,25.002064,0.12478,-0.109631
4.9,4.126262,99.848765,-20.631308,-5,-0.006806,25.002093,0.126002,-0.11116
5,4.125921,99.845679,-20.629605,-5,-0.006944,25.002121,0.1272,-0.112657
5.1,4.125585,99.842593,-20.627927,-5,-0.007083,25.002149,0.128372,-0.114125
5.2,4.125255,99.839506,-20.626273,-5,-0.007222,25.002176,0.12952,-0.115563
5.3,4.124929,99.83642,-20.624644,-5,-0.007361,25.002202,0.130644,-0.116971
5.4,4.124607,99.833333,-20.623037,-5,-0.0075,25.002228,0.131745,-0.118351
5.5,4.124291,99.830247,-20.621453,-5,-0.007639,25.002254,0.132824,-0.119702
5.6,4.123978,99.82716,-20.619892,-5,-0.007778,25.002279,0.133879,-0.121026
5.7,4.12367,99.824074,-20.618352,-5,-0.007917,25.002303,0.134914,-0.122323
5.8,4.123367,99.820988,-20.616834,-5,-0.008056,25.002327,0.135926,-0.123594
5.9,4.123067,99.817901,-20.615336,-5,-0.008194,25.002351,0.136918,-0.124838
6,4.122772,99.814815,-20.613859,-5,-0.008333,25.002374,0.13789,-0.126057
6.1,4.12248,99.811728,-20.612402,-5,-0.008472,25.002396,0.138841,-0.127251
6.2,4.122193,99.808642,-20.610964,-5,-0.008611,25.002418,0.139773,-0.12842
6.3,4.121909,99.805556,-20.609546,-5,-0.00875,25.00244,0.140686,-0.129566
6.4,4.121629,99.802469,-20.608146,-5,-0.008889,25.002461,0.14158,-0.130688
6.5,4.121353,99.799383,-20.606765,-5,-0.009028,25.002481,0.142456,-0.131787
6.6,4.12108,99.796296,-20.605402,-5,-0.009167,25.002502,0.143313,-0.132863
6.7,4.120811,99.79321,-20.604056,-5,-0.009306,25.002522,0.144154,-0.133918
6.8,4.120545,99.790123,-20.602727,-5,-0.009444,25.002541,0.144977,-0.13495
6.9,4.120283,99.787037,-20.601415,-5,-0.009583,25.00256,0.145783,-0.135962
7,4.120024,99.783951,-20.60012,-5,-0.009722,25.002579,0.146573,-0.136953
7.1,4.119768,99.780864,-20.59884,-5,-0.009861,25.002597,0.147347,-0.137924
7.2,4.119515,99.777778,-20.597577,-5,-0.01,25.002615,0.148105,-0.138875
7.3,4.119266,99.774691,-20.596328,-5,-0.010139,25.002632,0.148847,-0.139806
7.4,4.119019,99.771605,-20.595095,-5,-0.010278,25.00265,0.149575,-0.140718
7.5,4.118775,99.768519,-20.593877,-5,-0.010417,25.002666,0.150288,-0.141612
7.6,4.118535,99.765432,-20.592673,-5,-0.010556,25.002683,0.150986,-0.142487
7.7,4.118297,99.762346,-20.591483,-5,-0.010694,25.002699,0.151671,-0.143345
7.8,4.118061,99.759259,-20.590307,-5,-0.010833,25.002715,0.152341,-0.144185
7.9,4.117829,99.756173,-20.589144,-5,-0.010972,25.00273,0.152998,-0.145008
8,4.117599,99.753086,-20.587995,-5,-0.011111,25.002746,0.153642,-0.145814
8.1,4.117372,99.75,-20.586859,-5,-0.01125,25.00276,0.154273,-0.146604
8.2,4.117147,99.746914,-20.585735,-5,-0.011389,25.002775,0.154891,-0.147378
8.3,4.116925,99.743827,-20.584624,-5,-0.011528,25.002789,0.155496,-0.148136
8.4,4.116705,99.740741,-20.583524,-5,-0.011667,25.002803,0.15609,-0.148879
8.5,4.116487,99.737654,-20.582437,-5,-0.011806,25.002817,0.156672,-0.149607
8.6,4.116272,99.734568,-20.581361,-5,-0.011944,25.00283,0.157242,-0.15032
8.7,4.116059,99.731481,-20.580297,-5,-0.012083,25.002844,0.157801,-0.151018
8.8,4.115849,99.728395,-20.579244,-5,-0.012222,25.002856,0.158348,-0.151703
8.9,4.11564,99.725309,-20.578201,-5,-0.012361,25.002869,0.158885,-0.152373
9,4.115434,99.722222,-20.57717,-5,-0.0125,25.002881,0.159411,-0.15303
9.1,4.11523,99.719136,-20.576148,-5,-0.012639,25.002894,0.159927,-0.153674
9.2,4.115027,99.716049,-20.575137,-5,-0.012778,25.002905,0.160433,-0.154305
9.3,4.114827,99.712963,-20.574136,-5,-0.012917,25.002917,0.160928,-0.154924
9.4,4.114629,99.709877,-20.573145,-5,-0.013056,25.002929,0.161414,-0.15553
9.5,4.114433,99.70679,-20.572163,-5,-0.013194,25.00294,0.16189,-0.156124
9.6,4.114238,99.703704,-20.57119,-5,-0.013333,25.002951,0.162357,-0.156706
9.7,4.114045,99.700617,-20.570227,-5,-0.013472,25.002961,0.162815,-0.157276
9.8,4.113855,99.697531,-20.569273,-5,-0.013611,25.002972,0.163264,-0.157835
9.9,4.113665,99.694444,-20.568327,-5,-0.01375,25.002982,0.163704,-0.158383
10,4.113478,99.691358,-20.56739,-5,-0.013889,25.002992,0.164135,-0.15892
10.1,4.113292,99.688272,-20.566461,-5,-0.014028,25.003002,0.164559,-0.159447
10.2,4.113108,99.685185,-20.565541,-5,-0.014167,25.003012,0.164973,-0.159963
10.3,4.112926,99.682099,-20.564629,-5,-0.014306,25.003022,0.16538,-0.160468
10.4,4.112745,99.679012,-20.563724,-5,-0.014444,25.003031,0.165779,-0.160964
10.5,4.112565,99.675926,-20.562827,-5,-0.014583,25.00304,0.166171,-0.16145
10.6,4.112388,99.67284,-20.561938,-5,-0.014722,25.003049,0.166555,-0.161927
10.7,4.112211,99.669753,-20.561056,-5,-0.014861,25.003058,0.166931,-0.162394
10.8,4.112036,99.666667,-20.560181,-5,-0.015,25.003066,0.1673,-0.162852
10.9,4.111863,99.66358,-20.559313,-5,-0.015139,25.003075,0.167662,-0.163301
11,4.11169,99.660494,-20.558452,-5,-0.015278,25.003083,0.168018,-0.163741
11.1,4.11152,99.657407,-20.557598,-5,-0.015417,25.003091,0.168366,-0.164173
11.2,4.11135,99.654321,-20.556751,-5,-0.015556,25.003099,0.168708,-0.164596
11.3,4.111182,99.651235,-20.55591,-5,-0.015694,25.003107,0.169044,-0.165011
11.4,4.111015,99.648148,-20.555075,-5,-0.015833,25.003115,0.169373,-0.165418
11.5,4.110849,99.645062,-20.554246,-5,-0.015972,25.003122,0.169696,-0.165818
11.6,4.110685,99.641975,-20.553424,-5,-0.016111,25.00313,0.170013,-0.166209
11.7,4.110521,99.638889,-20.552607,-5,-0.01625,25.003137,0.170324,-0.166593
11.8,4.110359,99.635802,-20.551797,-5,-0.016389,25.003144,0.170629,-0.16697
11.9,4.110198,99.632716,-20.550992,-5,-0.016528,25.003151,0.170928,-0.167339
12,4.110038,99.62963,-20.550192,-5,-0.016667,25.003158,0.171222,-0.167702
12.1,4.10988,99.626543,-20.549398,-5,-0.016806,25.003164,0.171511,-0.168057
12.2,4.109722,99.623457,-20.548609,-5,-0.016944,25.003171,0.171794,-0.168406
12.3,4.109565,99.62037,-20.547826,-5,-0.017083,25.003177,0.172072,-0.168748
12.4,4.10941,99.617284,-20.547048,-5,-0.017222,25.003184,0.172345,-0.169084
12.5,4.109255,99.614198,-20.546274,-5,-0.017361,25.00319,0.172613,-0.169413
12.6,4.109101,99.611111,-20.545506,-5,-0.0175,25.003196,0.172876,-0.169736
12.7,4.108948,99.608025,-20.544742,-5,-0.017639,25.003202,0.173134,-0.170053
12.8,4.108797,99.604938,-20.543983,-5,-0.017778,25.003208,0.173387,-0.170364
12.9,4.108646,99.601852,-20.543228,-5,-0.017917,25.003214,0.173636,-0.17067
13,4.108496,99.598765,-20.542478,-5,-0.018056,25.003219,0.173881,-0.170969
13.1,4.108346,99.595679,-20.541732,-5,-0.018194,25.003225,0.174121,-0.171263
13.2,4.108198,99.592593,-20.540991,-5,-0.018333,25.00323,0.174357,-0.171552
13.3,4.108051,99.589506,-20.540254,-5,-0.018472,25.003236,0.174589,-0.171835
13.4,4.107904,99.58642,-20.539521,-5,-0.018611,25.003241,0.174816,-0.172113
13.5,4.107758,99.583333,-20.538792,-5,-0.01875,25.003246,0.17504,-0.172386
13.6,4.107613,99.580247,-20.538067,-5,-0.018889,25.003251,0.175259,-0.172654
13.7,4.107469,99.57716,-20.537345,-5,-0.019028,25.003256,0.175475,-0.172918
13.8,4.107326,99.574074,-20.536628,-5,-0.019167,25.003261,0.175687,-0.173176
13.9,4.107183,99.570988,-20.535914,-5,-0.019306,25.003266,0.175895,-0.17343
14,4.107041,99.567901,-20.535204,-5,-0.019444,25.00327,0.1761,-0.173679
14.1,4.106899,99.564815,-20.534497,-5,-0.019583,25.003275,0.176301,-0.173923
14.2,4.106759,99.561728,-20.533794,-5,-0.019722,25.003279,0.176499,-0.174163
14.3,4.106619,99.558642,-20.533094,-5,-0.019861,25.003284,0.176693,-0.174399
14.4,4.10648,99.555556,-20.532398,-5,-0.02,25.003288,0.176884,-0.174631
14.5,4.106341,99.552469,-20.531704,-5,-0.020139,25.003292,0.177072,-0.174859
14.6,4.106203,99.549383,-20.531014,-5,-0.020278,25.003297,0.177256,-0.175082
14.7,4.106065,99.546296,-20.530327,-5,-0.020417,25.003301,0.177438,-0.175302
14.8,4.105929,99.54321,-20.529643,-5,-0.020556,25.003305,0.177616,-0.175518
14.9,4.105792,99.540123,-20.528962,-5,-0.020694,25.003309,0.177792,-0.17573
15,4.105657,99.537037,-20.528284,-5,-0.020833,25.003313,0.177964,-0.175938
15.1,4.105522,99.533951,-20.527609,-5,-0.020972,25.003317,0.178134,-0.176143
15.2,4.105387,99.530864,-20.526937,-5,-0.021111,25.00332,0.178301,-0.176344
15.3,4.105253,99.527778,-20.526267,-5,-0.02125,25.003324,0.178465,-0.176542
15.4,4.10512,99.524691,-20.5256,-5,-0.021389,25.003328,0.178626,-0.176736
15.5,4.104987,99.521605,-20.524935,-5,-0.021528,25.003331,0.178785,-0.176927
15.6,4.104855,99.518519,-20.524274,-5,-0.021667,25.003335,0.178942,-0.177115
15.7,4.104723,99.515432,-20.523614,-5,-0.021806,25.003338,0.179095,-0.1773
15.8,4.104591,99.512346,-20.522957,-5,-0.021944,25.003342,0.179247,-0.177481
15.9,4.104461,99.509259,-20.522303,-5,-0.022083,25.003345,0.179396,-0.17766
16,4.10433,99.506173,-20.521651,-5,-0.022222,25.003349,0.179542,-0.177835
16.1,4.1042,99.503086,-20.521001,-5,-0.022361,25.003352,0.179687,-0.178008
16.2,4.104071,99.5,-20.520353,-5,-0.0225,25.003355,0.179829,-0.178178
16.3,4.103962,99.496914,-20.519808,-5,-0.022639,25.003358,0.179936,-0.178343
16.4,4.103853,99.493827,-20.519266,-5,-0.022778,25.003361,0.180042,-0.178503
16.5,4.103745,99.490741,-20.518726,-5,-0.022917,25.003364,0.180145,-0.178657
16.6,4.103637,99.487654,-20.518187,-5,-0.023056,25.003367,0.180247,-0.178806
16.7,4.10353,99.484568,-20.517651,-5,-0.023194,25.00337,0.180346,-0.178951
16.8,4.103423,99.481481,-20.517117,-5,-0.023333,25.003372,0.180443,-0.179091
16.9,4.103317,99.478395,-20.516584,-5,-0.023472,25.003375,0.180538,-0.179227
17,4.103211,99.475309,-20.516054,-5,-0.023611,25.003377,0.180632,-0.179358
17.1,4.103105,99.472222,-20.515525,-5,-0.02375,25.00338,0.180723,-0.179486
17.2,4.103,99.469136,-20.514998,-5,-0.023889,25.003382,0.180813,-0.179611
17.3,4.102895,99.466049,-20.514473,-5,-0.024028,25.003384,0.180901,-0.179732
17.4,4.10279,99.462963,-20.51395,-5,-0.024167,25.003386,0.180988,-0.179849
17.5,4.102686,99.459877,-20.513429,-5,-0.024306,25.003389,0.181072,-0.179964
17.6,4.102582,99.45679,-20.512909,-5,-0.024444,25.003391,0.181155,-0.180075
17.7,4.102478,99.453704,-20.51239,-5,-0.024583,25.003393,0.181236,-0.180184
17.8,4.102375,99.450617,-20.511874,-5,-0.024722,25.003395,0.181316,-0.18029
17.9,4.102272,99.447531,-20.511359,-5,-0.024861,25.003397,0.181394,-0.180393
18,4.102169,99.444444,-20.510845,-5,-0.025,25.003399,0.18147,-0.180494
18.1,4.102067,99.441358,-20.510333,-5,-0.025139,25.0034,0.181546,-0.180592
18.2,4.101964,99.438272,-20.509822,-5,-0.025278,25.003402,0.181619,-0.180688
18.3,4.101863,99.435185,-20.509313,-5,-0.025417,25.003404,0.181691,-0.180782
18.4,4.101761,99.432099,-20.508805,-5,-0.025556,25.003406,0.181762,-0.180874
18.5,4.10166,99.429012,-20.508299,-5,-0.025694,25.003407,0.181831,-0.180963
18.6,4.101559,99.425926,-20.507794,-5,-0.025833,25.003409,0.181899,-0.181051
18.7,4.101458,99.42284,-20.50729,-5,-0.025972,25.003411,0.181966,-0.181136
18.8,4.101358,99.419753,-20.506788,-5,-0.026111,25.003412,0.182031,-0.18122
18.9,4.101257,99.416667,-20.506287,-5,-0.02625,25.003414,0.182095,-0.181302
19,4.101157,99.41358,-20.505787,-5,-0.026389,25.003415,0.182158,-0.181382
19.1,4.101058,99.410494,-20.505288,-5,-0.026528,25.003417,0.18222,-0.18146
19.2,4.100958,99.407407,-20.504791,-5,-0.026667,25.003418,0.18228,-0.181537
19.3,4.100859,99.404321,-20.504295,-5,-0.026806,25.00342,0.18234,-0.181612
19.4,4.10076,99.401235,-20.503799,-5,-0.026944,25.003421,0.182398,-0.181685
19.5,4.100661,99.398148,-20.503305,-5,-0.027083,25.003422,0.182455,-0.181757
19.6,4.100562,99.395062,-20.502812,-5,-0.027222,25.003424,0.182511,-0.181827
19.7,4.100464,99.391975,-20.502321,-5,-0.027361,25.003425,0.182566,-0.181896
19.8,4.100366,99.388889,-20.50183,-5,-0.0275,25.003426,0.182619,-0.181964
19.9,4.100268,99.385802,-20.50134,-5,-0.027639,25.003428,0.182672,-0.18203
20,4.10017,99.382716,-20.500851,-5,-0.027778,25.003429,0.182724,-0.182095
20.1,4.100073,99.37963,-20.500363,-5,-0.027917,25.00343,0.182775,-0.182158
20.2,4.099975,99.376543,-20.499876,-5,-0.028056,25.003431,0.182825,-0.182221
20.3,4.099878,99.373457,-20.499391,-5,-0.028194,25.003432,0.182874,-0.182282
20.4,4.099781,99.37037,-20.498906,-5,-0.028333,25.003433,0.182921,-0.182341
20.5,4.099684,99.367284,-20.498422,-5,-0.028472,25.003434,0.182969,-0.1824
20.6,4.099588,99.364198,-20.497938,-5,-0.028611,25.003436,0.183015,-0.182457
20.7,4.099491,99.361111,-20.497456,-5,-0.02875,25.003437,0.18306,-0.182513
20.8,4.099395,99.358025,-20.496975,-5,-0.028889,25.003438,0.183104,-0.182569
20.9,4.099299,99.354938,-20.496494,-5,-0.029028,25.003439,0.183148,-0.182623
21,4.099203,99.351852,-20.496014,-5,-0.029167,25.00344,0.183191,-0.182676
21.1,4.099107,99.348765,-20.495535,-5,-0.029306,25.003441,0.183233,-0.182728
21.2,4.099011,99.345679,-20.495057,-5,-0.029444,25.003442,0.183274,-0.182779
21.3,4.098916,99.342593,-20.494579,-5,-0.029583,25.003443,0.183314,-0.182829
21.4,4.098821,99.339506,-20.494103,-5,-0.029722,25.003443,0.183354,-0.182878
21.5,4.098725,99.33642,-20.493627,-5,-0.029861,25.003444,0.183393,-0.182926
21.6,4.09863,99.333333,-20.493152,-5,-0.03,25.003445,0.183431,-0.182973
21.7,4.098535,99.330247,-20.492677,-5,-0.030139,25.003446,0.183469,-0.183019
21.8,4.098441,99.32716,-20.492203,-5,-0.030278,25.003447,0.183506,-0.183065
21.9,4.098346,99.324074,-20.49173,-5,-0.030417,25.003448,0.183542,-0.183109
22,4.098252,99.320988,-20.491258,-5,-0.030556,25.003449,0.183577,-0.183153
22.1,4.098157,99.317901,-20.490786,-5,-0.030694,25.003449,0.183612,-0.183196
22.2,4.098063,99.314815,-20.490315,-5,-0.030833,25.00345,0.183646,-0.183238
22.3,4.097969,99.311728,-20.489844,-5,-0.030972,25.003451,0.18368,-0.183279
22.4,4.097875,99.308642,-20.489374,-5,-0.031111,25.003452,0.183713,-0.183319
22.5,4.097781,99.305556,-20.488905,-5,-0.03125,25.003453,0.183745,-0.183359
22.6,4.097687,99.302469,-20.488436,-5,-0.031389,25.003453,0.183777,-0.183398
22.7,4.097594,99.299383,-20.487968,-5,-0.031528,25.003454,0.183808,-0.183436
22.8,4.0975,99.296296,-20.4875,-5,-0.031667,25.003455,0.183838,-0.183474
22.9,4.097407,99.29321,-20.487033,-5,-0.031806,25.003455,0.183869,-0.183511
23,4.097313,99.290123,-20.486567,-5,-0.031944,25.003456,0.183898,-0.183547
23.1,4.09722,99.287037,-20.486101,-5,-0.032083,25.003457,0.183927,-0.183582
23.2,4.097127,99.283951,-20.485635,-5,-0.032222,25.003457,0.183955,-0.183617
23.3,4.097034,99.280864,-20.48517,-5,-0.032361,25.003458,0.183983,-0.183651
23.4,4.096941,99.277778,-20.484706,-5,-0.0325,25.003459,0.184011,-0.183685
23.5,4.096848,99.274691,-20.484242,-5,-0.032639,25.003459,0.184038,-0.183718
23.6,4.096756,99.271605,-20.483778,-5,-0.032778,25.00346,0.184064,-0.18375
23.7,4.096663,99.268519,-20.483315,-5,-0.032917,25.00346,0.18409,-0.183782
23.8,4.096571,99.265432,-20.482853,-5,-0.033056,25.003461,0.184116,-0.183813
23.9,4.096478,99.262346,-20.482391,-5,-0.033194,25.003462,0.184141,-0.183844
24,4.096386,99.259259,-20.481929,-5,-0.033333,25.003462,0.184165,-0.183874
24.1,4.096294,99.256173,-20.481468,-5,-0.033472,25.003463,0.18419,-0.183903
24.2,4.096201,99.253086,-20.481007,-5,-0.033611,25.003463,0.184213,-0.183932
24.3,4.096109,99.25,-20.480547,-5,-0.03375,25.003464,0.184237,-0.18396
24.4,4.096017,99.246914,-20.480087,-5,-0.033889,25.003464,0.18426,-0.183988
24.5,4.095925,99.243827,-20.479627,-5,-0.034028,25.003465,0.184282,-0.184016
24.6,4.095834,99.240741,-20.479168,-5,-0.034167,25.003465,0.184304,-0.184043
24.7,4.095742,99.237654,-20.478709,-5,-0.034306,25.003466,0.184326,-0.184069
24.8,4.09565,99.234568,-20.478251,-5,-0.034444,25.003466,0.184348,-0.184095
24.9,4.095559,99.231481,-20.477793,-5,-0.034583,25.003467,0.184369,-0.184121
25,4.095467,99.228395,-20.477335,-5,-0.034722,25.003467,0.184389,-0.184146
25.1,4.095376,99.225309,-20.476878,-5,-0.034861,25.003468,0.184409,-0.18417
25.2,4.095284,99.222222,-20.476421,-5,-0.035,25.003468,0.184429,-0.184194
25.3,4.095193,99.219136,-20.475964,-5,-0.035139,25.003469,0.184449,-0.184218
25.4,4.095102,99.216049,-20.475508,-5,-0.035278,25.003469,0.184468,-0.184242
25.5,4.09501,99.212963,-20.475052,-5,-0.035417,25.00347,0.184487,-0.184264
25.6,4.094919,99.209877,-20.474596,-5,-0.035556,25.00347,0.184506,-0.184287
25.7,4.094828,99.20679,-20.474141,-5,-0.035694,25.00347,0.184524,-0.184309
25.8,4.094737,99.203704,-20.473686,-5,-0.035833,25.003471,0.184542,-0.184331
25.9,4.094646,99.200617,-20.473231,-5,-0.035972,25.003471,0.18456,-0.184352
26,4.094555,99.197531,-20.472777,-5,-0.036111,25.003472,0.184577,-0.184373
26.1,4.094465,99.194444,-20.472323,-5,-0.03625,25.003472,0.184594,-0.184394
26.2,4.094374,99.191358,-20.471869,-5,-0.036389,25.003472,0.184611,-0.184414
26.3,4.094283,99.188272,-20.471416,-5,-0.036528,25.003473,0.184627,-0.184434
26.4,4.094192,99.185185,-20.470962,-5,-0.036667,25.003473,0.184644,-0.184453
26.5,4.094102,99.182099,-20.47051,-5,-0.036806,25.003473,0.184659,-0.184473
26.6,4.094011,99.179012,-20.470057,-5,-0.036944,25.003474,0.184675,-0.184491
26.7,4.093921,99.175926,-20.469604,-5,-0.037083,25.003474,0.18469,-0.18451
26.8,4.09383,99.17284,-20.469152,-5,-0.037222,25.003475,0.184706,-0.184528
26.9,4.09374,99.169753,-20.4687,-5,-0.037361,25.003475,0.18472,-0.184546
27,4.09365,99.166667,-20.468249,-5,-0.0375,25.003475,0.184735,-0.184564
27.1,4.093559,99.16358,-20.467797,-5,-0.037639,25.003476,0.18475,-0.184581
27.2,4.093469,99.160494,-20.467346,-5,-0.037778,25.003476,0.184764,-0.184598
27.3,4.093379,99.157407,-20.466895,-5,-0.037917,25.003476,0.184778,-0.184615
27.4,4.093289,99.154321,-20.466445,-5,-0.038056,25.003476,0.184791,-0.184631
27.5,4.093199,99.151235,-20.465994,-5,-0.038194,25.003477,0.184805,-0.184647
27.6,4.093109,99.148148,-20.465544,-5,-0.038333,25.003477,0.184818,-0.184663
27.7,4.093019,99.145062,-20.465094,-5,-0.038472,25.003477,0.184831,-0.184679
27.8,4.092929,99.141975,-20.464644,-5,-0.038611,25.003478,0.184844,-0.184694
27.9,4.092839,99.138889,-20.464194,-5,-0.03875,25.003478,0.184856,-0.184709
28,4.092749,99.135802,-20.463745,-5,-0.038889,25.003478,0.184869,-0.184724
28.1,4.092659,99.132716,-20.463296,-5,-0.039028,25.003479,0.184881,-0.184739
28.2,4.092569,99.12963,-20.462847,-5,-0.039167,25.003479,0.184893,-0.184753
28.3,4.09248,99.126543,-20.462398,-5,-0.039306,25.003479,0.184905,-0.184767
28.4,4.09239,99.123457,-20.46195,-5,-0.039444,25.003479,0.184916,-0.184781
28.5,4.0923,99.12037,-20.461501,-5,-0.039583,25.00348,0.184927,-0.184795
28.6,4.092211,99.117284,-20.461053,-5,-0.039722,25.00348,0.184939,-0.184808
28.7,4.092121,99.114198,-20.460605,-5,-0.039861,25.00348,0.18495,-0.184821
28.8,4.092031,99.111111,-20.460157,-5,-0.04,25.00348,0.18496,-0.184834
28.9,4.091942,99.108025,-20.459709,-5,-0.040139,25.003481,0.184971,-0.184847
29,4.091852,99.104938,-20.459262,-5,-0.040278,25.003481,0.184982,-0.18486
29.1,4.091763,99.101852,-20.458815,-5,-0.040417,25.003481,0.184992,-0.184872
29.2,4.091673,99.098765,-20.458367,-5,-0.040556,25.003481,0.185002,-0.184884
29.3,4.091584,99.095679,-20.457921,-5,-0.040694,25.003481,0.185012,-0.184896
29.4,4.091495,99.092593,-20.457474,-5,-0.040833,25.003482,0.185022,-0.184908
29.5,4.091405,99.089506,-20.457027,-5,-0.040972,25.003482,0.185031,-0.184919
29.6,4.091316,99.08642,-20.456581,-5,-0.041111,25.003482,0.185041,-0.184931
29.7,4.091227,99.083333,-20.456134,-5,-0.04125,25.003482,0.18505,-0.184942
29.8,4.091138,99.080247,-20.455688,-5,-0.041389,25.003483,0.185059,-0.184953
29.9,4.091048,99.07716,-20.455242,-5,-0.041528,25.003483,0.185068,-0.184964
30,4.090959,99.074074,-20.454796,-5,-0.041667,25.003483,0.185077,-0.184974
30.1,4.09087,99.070988,-20.45435,-5,-0.041806,25.003483,0.185086,-0.184985
30.2,4.090781,99.067901,-20.453905,-5,-0.041944,25.003483,0.185095,-0.184995
30.3,4.090692,99.064815,-20.453459,-5,-0.042083,25.003484,0.185103,-0.185005
30.4,4.090603,99.061728,-20.453014,-5,-0.042222,25.003484,0.185111,-0.185015
30.5,4.090514,99.058642,-20.452569,-5,-0.042361,25.003484,0.18512,-0.185025
30.6,4.090425,99.055556,-20.452124,-5,-0.0425,25.003484,0.185128,-0.185034
30.7,4.090336,99.052469,-20.451679,-5,-0.042639,25.003484,0.185136,-0.185044
