# Configuration: STAG 12 Pack (Pack 3S4P) @ 30.0A
# Output Level: Cell (raw cell values)
Time [s],Voltage [V],SOC [%],Power [W],Current [A],Charge [Ah],Temperature [°C],Heat Generation [W],Cooling Power [W]
116.4,3.989588,94.611111,-29.921907,-7.5,-0.2425,25.010419,0.553998,-0.553327
116.5,3.989547,94.606481,-29.9216,-7.5,-0.242708,25.01042,0.554067,-0.553396
116.6,3.989506,94.601852,-29.921292,-7.5,-0.242917,25.010421,0.554136,-0.553464
116.7,3.989465,94.597222,-29.920985,-7.5,-0.243125,25.010423,0.554205,-0.553533
116.8,3.989424,94.592593,-29.920678,-7.5,-0.243333,25.010424,0.554274,-0.553601
116.9,3.989383,94.587963,-29.920371,-7.5,-0.243542,25.010425,0.554343,-0.55367
117,3.989342,94.583333,-29.920063,-7.5,-0.24375,25.010427,0.554412,-0.553738
117.1,3.989301,94.578704,-29.919756,-7.5,-0.243958,25.010428,0.554481,-0.553807
117.2,3.98926,94.574074,-29.919448,-7.5,-0.244167,25.010429,0.55455,-0.553876
117.3,3.989219,94.569444,-29.919141,-7.5,-0.244375,25.01043,0.554619,-0.553945
117.4,3.989178,94.564815,-29.918833,-7.5,-0.244583,25.010432,0.554688,-0.554013
117.5,3.989137,94.560185,-29.918526,-7.5,-0.244792,25.010433,0.554758,-0.554082
117.6,3.989096,94.555556,-29.918218,-7.5,-0.245,25.010434,0.554827,-0.554151
117.7,3.989055,94.550926,-29.91791,-7.5,-0.245208,25.010436,0.554896,-0.55422
117.8,3.989014,94.546296,-29.917603,-7.5,-0.245417,25.010437,0.554966,-0.554289
117.9,3.988973,94.541667,-29.917295,-7.5,-0.245625,25.010438,0.555035,-0.554358
118,3.988932,94.537037,-29.916987,-7.5,-0.245833,25.010439,0.555105,-0.554427
118.1,3.988891,94.532407,-29.916679,-7.5,-0.246042,25.010441,0.555174,-0.554496
118.2,3.988849,94.527778,-29.916371,-7.5,-0.24625,25.010442,0.555244,-0.554565
118.3,3.988808,94.523148,-29.916063,-7.5,-0.246458,25.010443,0.555313,-0.554634
118.4,3.988767,94.518519,-29.915755,-7.5,-0.246667,25.010445,0.555383,-0.554704
118.5,3.988726,94.513889,-29.915447,-7.5,-0.246875,25.010446,0.555453,-0.554773
118.6,3.988685,94.509259,-29.915139,-7.5,-0.247083,25.010447,0.555523,-0.554842
118.7,3.988644,94.50463,-29.914831,-7.5,-0.247292,25.010449,0.555592,-0.554912
118.8,3.988603,94.5,-29.914523,-7.5,-0.2475,25.01045,0.555662,-0.554981
118.9,3.988565,94.49537,-29.91424,-7.5,-0.247708,25.010451,0.555745,-0.555051
119,3.988528,94.490741,-29.913957,-7.5,-0.247917,25.010453,0.555828,-0.555123
119.1,3.98849,94.486111,-29.913674,-7.5,-0.248125,25.010454,0.555911,-0.555195
119.2,3.988452,94.481481,-29.913392,-7.5,-0.248333,25.010455,0.555994,-0.555268
119.3,3.988415,94.476852,-29.913109,-7.5,-0.248542,25.010457,0.556077,-0.555343
119.4,3.988377,94.472222,-29.912826,-7.5,-0.24875,25.010458,0.55616,-0.555418
119.5,3.988339,94.467593,-29.912543,-7.5,-0.248958,25.01046,0.556243,-0.555494
119.6,3.988301,94.462963,-29.91226,-7.5,-0.249167,25.010461,0.556326,-0.555571
119.7,3.988264,94.458333,-29.911977,-7.5,-0.249375,25.010462,0.556409,-0.555648
119.8,3.988226,94.453704,-29.911695,-7.5,-0.249583,25.010464,0.556492,-0.555726
119.9,3.988188,94.449074,-29.911412,-7.5,-0.249792,25.010465,0.556575,-0.555804
120,3.98815,94.444444,-29.911129,-7.5,-0.25,25.010467,0.556658,-0.555883
120.1,3.988113,94.439815,-29.910846,-7.5,-0.250208,25.010468,0.556741,-0.555962
120.2,3.988075,94.435185,-29.910563,-7.5,-0.250417,25.01047,0.556824,-0.556042
120.3,3.988037,94.430556,-29.91028,-7.5,-0.250625,25.010471,0.556908,-0.556122
120.4,3.988,94.425926,-29.909997,-7.5,-0.250833,25.010473,0.556991,-0.556202
120.5,3.987962,94.421296,-29.909714,-7.5,-0.251042,25.010474,0.557074,-0.556283
120.6,3.987924,94.416667,-29.90943,-7.5,-0.25125,25.010476,0.557157,-0.556363
120.7,3.987886,94.412037,-29.909147,-7.5,-0.251458,25.010477,0.55724,-0.556444
120.8,3.987849,94.407407,-29.908864,-7.5,-0.251667,25.010479,0.557324,-0.556526
120.9,3.987811,94.402778,-29.908581,-7.5,-0.251875,25.010481,0.557407,-0.556607
121,3.987773,94.398148,-29.908298,-7.5,-0.252083,25.010482,0.55749,-0.556689
121.1,3.987735,94.393519,-29.908015,-7.5,-0.252292,25.010484,0.557574,-0.556771
121.2,3.987698,94.388889,-29.907731,-7.5,-0.2525,25.010485,0.557657,-0.556853
121.3,3.98766,94.384259,-29.907448,-7.5,-0.252708,25.010487,0.557741,-0.556935
121.4,3.987622,94.37963,-29.907165,-7.5,-0.252917,25.010488,0.557824,-0.557017
121.5,3.987584,94.375,-29.906881,-7.5,-0.253125,25.01049,0.557908,-0.557099
121.6,3.987546,94.37037,-29.906598,-7.5,-0.253333,25.010491,0.557991,-0.557182
121.7,3.987509,94.365741,-29.906315,-7.5,-0.253542,25.010493,0.558075,-0.557264
121.8,3.987471,94.361111,-29.906031,-7.5,-0.25375,25.010494,0.558158,-0.557347
121.9,3.987433,94.356481,-29.905748,-7.5,-0.253958,25.010496,0.558242,-0.55743
122,3.987395,94.351852,-29.905464,-7.5,-0.254167,25.010498,0.558325,-0.557513
122.1,3.987357,94.347222,-29.905181,-7.5,-0.254375,25.010499,0.558409,-0.557595
122.2,3.98732,94.342593,-29.904897,-7.5,-0.254583,25.010501,0.558493,-0.557678
122.3,3.987282,94.337963,-29.904614,-7.5,-0.254792,25.010502,0.558577,-0.557761
122.4,3.987244,94.333333,-29.90433,-7.5,-0.255,25.010504,0.55866,-0.557845
122.5,3.987206,94.328704,-29.904046,-7.5,-0.255208,25.010505,0.558744,-0.557928
122.6,3.987168,94.324074,-29.903763,-7.5,-0.255417,25.010507,0.558828,-0.558011
122.7,3.987131,94.319444,-29.903479,-7.5,-0.255625,25.010509,0.558912,-0.558094
122.8,3.987093,94.314815,-29.903195,-7.5,-0.255833,25.01051,0.558996,-0.558178
122.9,3.987055,94.310185,-29.902912,-7.5,-0.256042,25.010512,0.559079,-0.558261
123,3.987017,94.305556,-29.902628,-7.5,-0.25625,25.010513,0.559163,-0.558345
123.1,3.986979,94.300926,-29.902344,-7.5,-0.256458,25.010515,0.559247,-0.558428
123.2,3.986941,94.296296,-29.90206,-7.5,-0.256667,25.010516,0.559331,-0.558512
123.3,3.986904,94.291667,-29.901776,-7.5,-0.256875,25.010518,0.559415,-0.558595
123.4,3.986866,94.287037,-29.901492,-7.5,-0.257083,25.01052,0.559499,-0.558679
123.5,3.986828,94.282407,-29.901208,-7.5,-0.257292,25.010521,0.559583,-0.558762
123.6,3.98679,94.277778,-29.900924,-7.5,-0.2575,25.010523,0.559668,-0.558846
123.7,3.986752,94.273148,-29.90064,-7.5,-0.257708,25.010524,0.559752,-0.55893
123.8,3.986714,94.268519,-29.900356,-7.5,-0.257917,25.010526,0.559836,-0.559014
123.9,3.986676,94.263889,-29.900072,-7.5,-0.258125,25.010527,0.55992,-0.559098
124,3.986638,94.259259,-29.899788,-7.5,-0.258333,25.010529,0.560004,-0.559181
124.1,3.986601,94.25463,-29.899504,-7.5,-0.258542,25.010531,0.560089,-0.559265
124.2,3.986563,94.25,-29.89922,-7.5,-0.25875,25.010532,0.560173,-0.559349
124.3,3.986525,94.24537,-29.898936,-7.5,-0.258958,25.010534,0.560257,-0.559433
124.4,3.986487,94.240741,-29.898651,-7.5,-0.259167,25.010535,0.560342,-0.559517
124.5,3.986449,94.236111,-29.898367,-7.5,-0.259375,25.010537,0.560426,-0.559601
124.6,3.986411,94.231481,-29.898083,-7.5,-0.259583,25.010539,0.560511,-0.559686
124.7,3.986373,94.226852,-29.897799,-7.5,-0.259792,25.01054,0.560595,-0.55977
124.8,3.986335,94.222222,-29.897514,-7.5,-0.26,25.010542,0.56068,-0.559854
124.9,3.986297,94.217593,-29.89723,-7.5,-0.260208,25.010543,0.560764,-0.559938
125,3.986259,94.212963,-29.896945,-7.5,-0.260417,25.010545,0.560849,-0.560022
125.1,3.986221,94.208333,-29.896661,-7.5,-0.260625,25.010546,0.560934,-0.560107
125.2,3.986183,94.203704,-29.896376,-7.5,-0.260833,25.010548,0.561018,-0.560191
125.3,3.986146,94.199074,-29.896092,-7.5,-0.261042,25.01055,0.561103,-0.560275
125.4,3.986108,94.194444,-29.895807,-7.5,-0.26125,25.010551,0.561188,-0.56036
125.5,3.98607,94.189815,-29.895522,-7.5,-0.261458,25.010553,0.561273,-0.560444
125.6,3.986032,94.185185,-29.895238,-7.5,-0.261667,25.010554,0.561357,-0.560529
125.7,3.985994,94.180556,-29.894953,-7.5,-0.261875,25.010556,0.561442,-0.560613
125.8,3.985956,94.175926,-29.894668,-7.5,-0.262083,25.010558,0.561527,-0.560698
125.9,3.985918,94.171296,-29.894384,-7.5,-0.262292,25.010559,0.561612,-0.560782
126,3.98588,94.166667,-29.894099,-7.5,-0.2625,25.010561,0.561697,-0.560867
126.1,3.985842,94.162037,-29.893814,-7.5,-0.262708,25.010562,0.561782,-0.560952
126.2,3.985804,94.157407,-29.893529,-7.5,-0.262917,25.010564,0.561867,-0.561036
126.3,3.985766,94.152778,-29.893244,-7.5,-0.263125,25.010566,0.561952,-0.561121
126.4,3.985728,94.148148,-29.892959,-7.5,-0.263333,25.010567,0.562037,-0.561206
126.5,3.98569,94.143519,-29.892674,-7.5,-0.263542,25.010569,0.562122,-0.56129
126.6,3.985652,94.138889,-29.892389,-7.5,-0.26375,25.01057,0.562208,-0.561375
126.7,3.985614,94.134259,-29.892104,-7.5,-0.263958,25.010572,0.562293,-0.56146
126.8,3.985576,94.12963,-29.891819,-7.5,-0.264167,25.010574,0.562378,-0.561545
126.9,3.985538,94.125,-29.891534,-7.5,-0.264375,25.010575,0.562463,-0.56163
127,3.9855,94.12037,-29.891248,-7.5,-0.264583,25.010577,0.562549,-0.561715
127.1,3.985462,94.115741,-29.890963,-7.5,-0.264792,25.010578,0.562634,-0.5618
127.2,3.985424,94.111111,-29.890678,-7.5,-0.265,25.01058,0.56272,-0.561885
127.3,3.985386,94.106481,-29.890393,-7.5,-0.265208,25.010582,0.562805,-0.56197
127.4,3.985348,94.101852,-29.890107,-7.5,-0.265417,25.010583,0.562891,-0.562055
127.5,3.98531,94.097222,-29.889822,-7.5,-0.265625,25.010585,0.562976,-0.562141
127.6,3.985272,94.092593,-29.889536,-7.5,-0.265833,25.010586,0.563062,-0.562226
127.7,3.985233,94.087963,-29.889251,-7.5,-0.266042,25.010588,0.563147,-0.562311
127.8,3.985195,94.083333,-29.888965,-7.5,-0.26625,25.01059,0.563233,-0.562396
127.9,3.985157,94.078704,-29.88868,-7.5,-0.266458,25.010591,0.563319,-0.562482
128,3.985119,94.074074,-29.888394,-7.5,-0.266667,25.010593,0.563405,-0.562567
128.1,3.985081,94.069444,-29.888109,-7.5,-0.266875,25.010594,0.56349,-0.562652
128.2,3.985043,94.064815,-29.887823,-7.5,-0.267083,25.010596,0.563576,-0.562738
128.3,3.985005,94.060185,-29.887537,-7.5,-0.267292,25.010598,0.563662,-0.562823
128.4,3.984967,94.055556,-29.887251,-7.5,-0.2675,25.010599,0.563748,-0.562909
128.5,3.984929,94.050926,-29.886966,-7.5,-0.267708,25.010601,0.563834,-0.562994
128.6,3.984891,94.046296,-29.88668,-7.5,-0.267917,25.010602,0.56392,-0.56308
128.7,3.984853,94.041667,-29.886394,-7.5,-0.268125,25.010604,0.564006,-0.563166
128.8,3.984814,94.037037,-29.886108,-7.5,-0.268333,25.010606,0.564092,-0.563251
128.9,3.984776,94.032407,-29.885822,-7.5,-0.268542,25.010607,0.564178,-0.563337
129,3.984738,94.027778,-29.885536,-7.5,-0.26875,25.010609,0.564264,-0.563423
129.1,3.9847,94.023148,-29.88525,-7.5,-0.268958,25.01061,0.56435,-0.563509
129.2,3.984662,94.018519,-29.884964,-7.5,-0.269167,25.010612,0.564437,-0.563594
129.3,3.984624,94.013889,-29.884678,-7.5,-0.269375,25.010614,0.564523,-0.56368
129.4,3.984586,94.009259,-29.884392,-7.5,-0.269583,25.010615,0.564609,-0.563766
129.5,3.984547,94.00463,-29.884105,-7.5,-0.269792,25.010617,0.564696,-0.563852
129.6,3.984509,94,-29.883819,-7.5,-0.27,25.010619,0.564782,-0.563938
129.7,3.984477,93.99537,-29.883574,-7.5,-0.270208,25.01062,0.564862,-0.564024
129.8,3.984444,93.990741,-29.883329,-7.5,-0.270417,25.010622,0.564942,-0.564109
129.9,3.984411,93.986111,-29.883084,-7.5,-0.270625,25.010623,0.565022,-0.564194
130,3.984379,93.981481,-29.882839,-7.5,-0.270833,25.010625,0.565102,-0.564278
130.1,3.984346,93.976852,-29.882594,-7.5,-0.271042,25.010627,0.565182,-0.564362
130.2,3.984313,93.972222,-29.882349,-7.5,-0.27125,25.010628,0.565262,-0.564445
130.3,3.984281,93.967593,-29.882104,-7.5,-0.271458,25.01063,0.565342,-0.564528
130.4,3.984248,93.962963,-29.881859,-7.5,-0.271667,25.010631,0.565423,-0.564611
130.5,3.984215,93.958333,-29.881614,-7.5,-0.271875,25.010633,0.565503,-0.564694
130.6,3.984182,93.953704,-29.881369,-7.5,-0.272083,25.010634,0.565583,-0.564776
130.7,3.98415,93.949074,-29.881124,-7.5,-0.272292,25.010636,0.565663,-0.564858
130.8,3.984117,93.944444,-29.880878,-7.5,-0.2725,25.010637,0.565743,-0.56494
130.9,3.984084,93.939815,-29.880633,-7.5,-0.272708,25.010639,0.565824,-0.565022
131,3.984052,93.935185,-29.880388,-7.5,-0.272917,25.010641,0.565904,-0.565104
131.1,3.984019,93.930556,-29.880143,-7.5,-0.273125,25.010642,0.565984,-0.565185
131.2,3.983986,93.925926,-29.879898,-7.5,-0.273333,25.010644,0.566064,-0.565267
131.3,3.983954,93.921296,-29.879652,-7.5,-0.273542,25.010645,0.566145,-0.565348
131.4,3.983921,93.916667,-29.879407,-7.5,-0.27375,25.010647,0.566225,-0.565429
131.5,3.983888,93.912037,-29.879162,-7.5,-0.273958,25.010648,0.566305,-0.56551
131.6,3.983856,93.907407,-29.878916,-7.5,-0.274167,25.01065,0.566386,-0.565591
131.7,3.983823,93.902778,-29.878671,-7.5,-0.274375,25.010651,0.566466,-0.565672
131.8,3.98379,93.898148,-29.878426,-7.5,-0.274583,25.010653,0.566546,-0.565753
131.9,3.983757,93.893519,-29.87818,-7.5,-0.274792,25.010654,0.566627,-0.565834
132,3.983725,93.888889,-29.877935,-7.5,-0.275,25.010656,0.566707,-0.565915
132.1,3.983692,93.884259,-29.87769,-7.5,-0.275208,25.010657,0.566788,-0.565996
132.2,3.983659,93.87963,-29.877444,-7.5,-0.275417,25.010659,0.566868,-0.566076
132.3,3.983626,93.875,-29.877199,-7.5,-0.275625,25.01066,0.566949,-0.566157
132.4,3.983594,93.87037,-29.876953,-7.5,-0.275833,25.010662,0.56703,-0.566238
132.5,3.983561,93.865741,-29.876708,-7.5,-0.276042,25.010663,0.56711,-0.566318
132.6,3.983528,93.861111,-29.876462,-7.5,-0.27625,25.010665,0.567191,-0.566399
132.7,3.983496,93.856481,-29.876216,-7.5,-0.276458,25.010666,0.567271,-0.56648
132.8,3.983463,93.851852,-29.875971,-7.5,-0.276667,25.010668,0.567352,-0.566561
132.9,3.98343,93.847222,-29.875725,-7.5,-0.276875,25.010669,0.567433,-0.566641
133,3.983397,93.842593,-29.875479,-7.5,-0.277083,25.010671,0.567513,-0.566722
133.1,3.983365,93.837963,-29.875234,-7.5,-0.277292,25.010673,0.567594,-0.566803
133.2,3.983332,93.833333,-29.874988,-7.5,-0.2775,25.010674,0.567675,-0.566883
133.3,3.983299,93.828704,-29.874742,-7.5,-0.277708,25.010676,0.567756,-0.566964
133.4,3.983266,93.824074,-29.874497,-7.5,-0.277917,25.010677,0.567837,-0.567045
133.5,3.983233,93.819444,-29.874251,-7.5,-0.278125,25.010679,0.567917,-0.567125
133.6,3.983201,93.814815,-29.874005,-7.5,-0.278333,25.01068,0.567998,-0.567206
133.7,3.983168,93.810185,-29.873759,-7.5,-0.278542,25.010682,0.568079,-0.567287
133.8,3.983135,93.805556,-29.873513,-7.5,-0.27875,25.010683,0.56816,-0.567368
133.9,3.983102,93.800926,-29.873267,-7.5,-0.278958,25.010685,0.568241,-0.567449
134,3.98307,93.796296,-29.873021,-7.5,-0.279167,25.010686,0.568322,-0.567529
134.1,3.983037,93.791667,-29.872775,-7.5,-0.279375,25.010688,0.568403,-0.56761
134.2,3.983004,93.787037,-29.872529,-7.5,-0.279583,25.010689,0.568484,-0.567691
134.3,3.982971,93.782407,-29.872283,-7.5,-0.279792,25.010691,0.568565,-0.567772
134.4,3.982938,93.777778,-29.872037,-7.5,-0.28,25.010692,0.568646,-0.567853
134.5,3.982905,93.773148,-29.871791,-7.5,-0.280208,25.010694,0.568728,-0.567934
134.6,3.982873,93.768519,-29.871545,-7.5,-0.280417,25.010695,0.568809,-0.568015
134.7,3.98284,93.763889,-29.871299,-7.5,-0.280625,25.010697,0.56889,-0.568096
134.8,3.982807,93.759259,-29.871053,-7.5,-0.280833,25.010698,0.568971,-0.568177
134.9,3.982774,93.75463,-29.870806,-7.5,-0.281042,25.0107,0.569052,-0.568258
135,3.982741,93.75,-29.87056,-7.5,-0.28125,25.010701,0.569134,-0.568339
135.1,3.982709,93.74537,-29.870314,-7.5,-0.281458,25.010703,0.569215,-0.56842
135.2,3.982676,93.740741,-29.870068,-7.5,-0.281667,25.010704,0.569296,-0.568501
135.3,3.982643,93.736111,-29.869821,-7.5,-0.281875,25.010706,0.569378,-0.568582
135.4,3.98261,93.731481,-29.869575,-7.5,-0.282083,25.010708,0.569459,-0.568663
135.5,3.982577,93.726852,-29.869329,-7.5,-0.282292,25.010709,0.569541,-0.568744
135.6,3.982544,93.722222,-29.869082,-7.5,-0.2825,25.010711,0.569622,-0.568825
135.7,3.982511,93.717593,-29.868836,-7.5,-0.282708,25.010712,0.569704,-0.568907
135.8,3.982479,93.712963,-29.868589,-7.5,-0.282917,25.010714,0.569785,-0.568988
135.9,3.982446,93.708333,-29.868343,-7.5,-0.283125,25.010715,0.569867,-0.569069
136,3.982413,93.703704,-29.868096,-7.5,-0.283333,25.010717,0.569948,-0.569151
136.1,3.98238,93.699074,-29.867849,-7.5,-0.283542,25.010718,0.57003,-0.569232
136.2,3.982347,93.694444,-29.867603,-7.5,-0.28375,25.01072,0.570112,-0.569313
136.3,3.982314,93.689815,-29.867356,-7.5,-0.283958,25.010721,0.570193,-0.569395
136.4,3.982281,93.685185,-29.867109,-7.5,-0.284167,25.010723,0.570275,-0.569476
136.5,3.982248,93.680556,-29.866863,-7.5,-0.284375,25.010724,0.570357,-0.569558
136.6,3.982215,93.675926,-29.866616,-7.5,-0.284583,25.010726,0.570439,-0.569639
136.7,3.982183,93.671296,-29.866369,-7.5,-0.284792,25.010727,0.570521,-0.569721
136.8,3.98215,93.666667,-29.866122,-7.5,-0.285,25.010729,0.570602,-0.569802
136.9,3.982117,93.662037,-29.865876,-7.5,-0.285208,25.010731,0.570684,-0.569884
137,3.982084,93.657407,-29.865629,-7.5,-0.285417,25.010732,0.570766,-0.569965
137.1,3.982051,93.652778,-29.865382,-7.5,-0.285625,25.010734,0.570848,-0.570047
137.2,3.982018,93.648148,-29.865135,-7.5,-0.285833,25.010735,0.57093,-0.570129
137.3,3.981985,93.643519,-29.864888,-7.5,-0.286042,25.010737,0.571012,-0.570211
137.4,3.981952,93.638889,-29.864641,-7.5,-0.28625,25.010738,0.571094,-0.570292
137.5,3.981919,93.634259,-29.864394,-7.5,-0.286458,25.01074,0.571177,-0.570374
137.6,3.981886,93.62963,-29.864147,-7.5,-0.286667,25.010741,0.571259,-0.570456
137.7,3.981853,93.625,-29.863899,-7.5,-0.286875,25.010743,0.571341,-0.570538
137.8,3.98182,93.62037,-29.863652,-7.5,-0.287083,25.010744,0.571423,-0.57062
137.9,3.981787,93.615741,-29.863405,-7.5,-0.287292,25.010746,0.571505,-0.570702
138,3.981754,93.611111,-29.863158,-7.5,-0.2875,25.010747,0.571588,-0.570784
138.1,3.981721,93.606481,-29.862911,-7.5,-0.287708,25.010749,0.57167,-0.570866
138.2,3.981688,93.601852,-29.862663,-7.5,-0.287917,25.010751,0.571752,-0.570948
138.3,3.981655,93.597222,-29.862416,-7.5,-0.288125,25.010752,0.571835,-0.57103
138.4,3.981622,93.592593,-29.862168,-7.5,-0.288333,25.010754,0.571917,-0.571112
138.5,3.981589,93.587963,-29.861921,-7.5,-0.288542,25.010755,0.572,-0.571194
138.6,3.981556,93.583333,-29.861674,-7.5,-0.28875,25.010757,0.572082,-0.571276
138.7,3.981523,93.578704,-29.861426,-7.5,-0.288958,25.010758,0.572165,-0.571358
138.8,3.98149,93.574074,-29.861179,-7.5,-0.289167,25.01076,0.572247,-0.57144
138.9,3.981457,93.569444,-29.860931,-7.5,-0.289375,25.010761,0.57233,-0.571523
139,3.981424,93.564815,-29.860683,-7.5,-0.289583,25.010763,0.572413,-0.571605
139.1,3.981391,93.560185,-29.860436,-7.5,-0.289792,25.010764,0.572495,-0.571687
139.2,3.981358,93.555556,-29.860188,-7.5,-0.29,25.010766,0.572578,-0.57177
139.3,3.981325,93.550926,-29.85994,-7.5,-0.290208,25.010768,0.572661,-0.571852
139.4,3.981292,93.546296,-29.859693,-7.5,-0.290417,25.010769,0.572744,-0.571935
139.5,3.981259,93.541667,-29.859445,-7.5,-0.290625,25.010771,0.572826,-0.572017
139.6,3.981226,93.537037,-29.859197,-7.5,-0.290833,25.010772,0.572909,-0.5721
139.7,3.981193,93.532407,-29.858949,-7.5,-0.291042,25.010774,0.572992,-0.572182
139.8,3.98116,93.527778,-29.858701,-7.5,-0.29125,25.010775,0.573075,-0.572265
139.9,3.981127,93.523148,-29.858453,-7.5,-0.291458,25.010777,0.573158,-0.572347
140,3.981094,93.518519,-29.858205,-7.5,-0.291667,25.010778,0.573241,-0.57243
140.1,3.981061,93.513889,-29.857957,-7.5,-0.291875,25.01078,0.573324,-0.572513
140.2,3.981028,93.509259,-29.857709,-7.5,-0.292083,25.010782,0.573407,-0.572596
140.3,3.980995,93.50463,-29.857461,-7.5,-0.292292,25.010783,0.57349,-0.572678
140.4,3.980962,93.5,-29.857213,-7.5,-0.2925,25.010785,0.573574,-0.572761
140.5,3.980932,93.49537,-29.856993,-7.5,-0.292708,25.010786,0.573665,-0.572844
140.6,3.980903,93.490741,-29.856772,-7.5,-0.292917,25.010788,0.573756,-0.572928
140.7,3.980874,93.486111,-29.856552,-7.5,-0.293125,25.010789,0.573847,-0.573013
140.8,3.980844,93.481481,-29.856331,-7.5,-0.293333,25.010791,0.573938,-0.573098
140.9,3.980815,93.476852,-29.85611,-7.5,-0.293542,25.010793,0.574029,-0.573184
141,3.980785,93.472222,-29.85589,-7.5,-0.29375,25.010794,0.57412,-0.57327
141.1,3.980756,93.467593,-29.855669,-7.5,-0.293958,25.010796,0.574211,-0.573357
141.2,3.980726,93.462963,-29.855449,-7.5,-0.294167,25.010798,0.574302,-0.573444
141.3,3.980697,93.458333,-29.855228,-7.5,-0.294375,25.010799,0.574393,-0.573532
141.4,3.980668,93.453704,-29.855007,-7.5,-0.294583,25.010801,0.574484,-0.57362
141.5,3.980638,93.449074,-29.854787,-7.5,-0.294792,25.010803,0.574575,-0.573708
141.6,3.980609,93.444444,-29.854566,-7.5,-0.295,25.010804,0.574666,-0.573797
141.7,3.980579,93.439815,-29.854345,-7.5,-0.295208,25.010806,0.574757,-0.573885
141.8,3.98055,93.435185,-29.854125,-7.5,-0.295417,25.010808,0.574848,-0.573974
141.9,3.980521,93.430556,-29.853904,-7.5,-0.295625,25.010809,0.57494,-0.574064
142,3.980491,93.425926,-29.853683,-7.5,-0.295833,25.010811,0.575031,-0.574153
142.1,3.980462,93.421296,-29.853462,-7.5,-0.296042,25.010813,0.575122,-0.574243
142.2,3.980432,93.416667,-29.853242,-7.5,-0.29625,25.010814,0.575213,-0.574332
142.3,3.980403,93.412037,-29.853021,-7.5,-0.296458,25.010816,0.575305,-0.574422
142.4,3.980373,93.407407,-29.8528,-7.5,-0.296667,25.010818,0.575396,-0.574512
142.5,3.980344,93.402778,-29.852579,-7.5,-0.296875,25.010819,0.575487,-0.574602
142.6,3.980314,93.398148,-29.852358,-7.5,-0.297083,25.010821,0.575578,-0.574693
142.7,3.980285,93.393519,-29.852137,-7.5,-0.297292,25.010823,0.57567,-0.574783
142.8,3.980256,93.388889,-29.851916,-7.5,-0.2975,25.010824,0.575761,-0.574873
142.9,3.980226,93.384259,-29.851695,-7.5,-0.297708,25.010826,0.575853,-0.574964
143,3.980197,93.37963,-29.851475,-7.5,-0.297917,25.010828,0.575944,-0.575055
143.1,3.980167,93.375,-29.851254,-7.5,-0.298125,25.01083,0.576035,-0.575145
143.2,3.980138,93.37037,-29.851033,-7.5,-0.298333,25.010831,0.576127,-0.575236
143.3,3.980108,93.365741,-29.850812,-7.5,-0.298542,25.010833,0.576218,-0.575327
143.4,3.980079,93.361111,-29.85059,-7.5,-0.29875,25.010835,0.57631,-0.575418
143.5,3.980049,93.356481,-29.850369,-7.5,-0.298958,25.010836,0.576401,-0.575509
143.6,3.98002,93.351852,-29.850148,-7.5,-0.299167,25.010838,0.576493,-0.5756
143.7,3.97999,93.347222,-29.849927,-7.5,-0.299375,25.01084,0.576584,-0.575691
143.8,3.979961,93.342593,-29.849706,-7.5,-0.299583,25.010842,0.576676,-0.575782
143.9,3.979931,93.337963,-29.849485,-7.5,-0.299792,25.010843,0.576768,-0.575873
144,3.979902,93.333333,-29.849264,-7.5,-0.3,25.010845,0.576859,-0.575964
144.1,3.979872,93.328704,-29.849043,-7.5,-0.300208,25.010847,0.576951,-0.576056
144.2,3.979843,93.324074,-29.848821,-7.5,-0.300417,25.010848,0.577043,-0.576147
144.3,3.979813,93.319444,-29.8486,-7.5,-0.300625,25.01085,0.577134,-0.576238
144.4,3.979784,93.314815,-29.848379,-7.5,-0.300833,25.010852,0.577226,-0.57633
144.5,3.979754,93.310185,-29.848157,-7.5,-0.301042,25.010854,0.577318,-0.576421
144.6,3.979725,93.305556,-29.847936,-7.5,-0.30125,25.010855,0.57741,-0.576513
144.7,3.979695,93.300926,-29.847715,-7.5,-0.301458,25.010857,0.577501,-0.576604
144.8,3.979666,93.296296,-29.847493,-7.5,-0.301667,25.010859,0.577593,-0.576696
144.9,3.979636,93.291667,-29.847272,-7.5,-0.301875,25.010861,0.577685,-0.576787
145,3.979607,93.287037,-29.847051,-7.5,-0.302083,25.010862,0.577777,-0.576879
145.1,3.979577,93.282407,-29.846829,-7.5,-0.302292,25.010864,0.577869,-0.57697
145.2,3.979548,93.277778,-29.846608,-7.5,-0.3025,25.010866,0.577961,-0.577062
145.3,3.979518,93.273148,-29.846386,-7.5,-0.302708,25.010867,0.578053,-0.577154
145.4,3.979489,93.268519,-29.846164,-7.5,-0.302917,25.010869,0.578145,-0.577245
145.5,3.979459,93.263889,-29.845943,-7.5,-0.303125,25.010871,0.578237,-0.577337
145.6,3.97943,93.259259,-29.845721,-7.5,-0.303333,25.010873,0.578329,-0.577429
145.7,3.9794,93.25463,-29.8455,-7.5,-0.303542,25.010874,0.578421,-0.577521
145.8,3.97937,93.25,-29.845278,-7.5,-0.30375,25.010876,0.578513,-0.577612
145.9,3.979341,93.24537,-29.845056,-7.5,-0.303958,25.010878,0.578605,-0.577704
146,3.979311,93.240741,-29.844835,-7.5,-0.304167,25.01088,0.578697,-0.577796
